Analysis data for natural_merge algorithm on sorted data for n = 500
# of comparisons: 1, regression equation: could not calculate regression		,execution time: 0.000385 s
# of exchanges: 0, regression equation: could not calculate regression		
count,presorted values,postsorted values
138,1138,1138
139,1139,1139
140,1140,1140
141,1141,1141
142,1142,1142
143,1143,1143
144,1144,1144
145,1145,1145
146,1146,1146
147,1147,1147
148,1148,1148
149,1149,1149
150,1150,1150
151,1151,1151
152,1152,1152
153,1153,1153
154,1154,1154
155,1155,1155
156,1156,1156
157,1157,1157
158,1158,1158
159,1159,1159
160,1160,1160
161,1161,1161
162,1162,1162
163,1163,1163
164,1164,1164
165,1165,1165
166,1166,1166
167,1167,1167
168,1168,1168
169,1169,1169
170,1170,1170
171,1171,1171
172,1172,1172
173,1173,1173
174,1174,1174
175,1175,1175
176,1176,1176
177,1177,1177
178,1178,1178
179,1179,1179
180,1180,1180
181,1181,1181
182,1182,1182
183,1183,1183
184,1184,1184
185,1185,1185
186,1186,1186
187,1187,1187
188,1188,1188
189,1189,1189
190,1190,1190
191,1191,1191
192,1192,1192
193,1193,1193
194,1194,1194
195,1195,1195
196,1196,1196
197,1197,1197
198,1198,1198
199,1199,1199
200,1200,1200
201,1201,1201
202,1202,1202
203,1203,1203
204,1204,1204
205,1205,1205
206,1206,1206
207,1207,1207
208,1208,1208
209,1209,1209
210,1210,1210
211,1211,1211
212,1212,1212
213,1213,1213
214,1214,1214
215,1215,1215
216,1216,1216
217,1217,1217
218,1218,1218
219,1219,1219
220,1220,1220
221,1221,1221
222,1222,1222
223,1223,1223
224,1224,1224
225,1225,1225
226,1226,1226
227,1227,1227
228,1228,1228
229,1229,1229
230,1230,1230
231,1231,1231
232,1232,1232
233,1233,1233
234,1234,1234
235,1235,1235
236,1236,1236
237,1237,1237
238,1238,1238
239,1239,1239
240,1240,1240
241,1241,1241
242,1242,1242
243,1243,1243
244,1244,1244
245,1245,1245
246,1246,1246
247,1247,1247
248,1248,1248
249,1249,1249
250,1250,1250
251,1251,1251
252,1252,1252
253,1253,1253
254,1254,1254
255,1255,1255
256,1256,1256
257,1257,1257
258,1258,1258
259,1259,1259
260,1260,1260
261,1261,1261
262,1262,1262
263,1263,1263
264,1264,1264
265,1265,1265
266,1266,1266
267,1267,1267
268,1268,1268
269,1269,1269
270,1270,1270
271,1271,1271
272,1272,1272
273,1273,1273
274,1274,1274
275,1275,1275
276,1276,1276
277,1277,1277
278,1278,1278
279,1279,1279
280,1280,1280
281,1281,1281
282,1282,1282
283,1283,1283
284,1284,1284
285,1285,1285
286,1286,1286
287,1287,1287
288,1288,1288
289,1289,1289
290,1290,1290
291,1291,1291
292,1292,1292
293,1293,1293
294,1294,1294
295,1295,1295
296,1296,1296
297,1297,1297
298,1298,1298
299,1299,1299
300,1300,1300
301,1301,1301
302,1302,1302
303,1303,1303
304,1304,1304
305,1305,1305
306,1306,1306
307,1307,1307
308,1308,1308
309,1309,1309
310,1310,1310
311,1311,1311
312,1312,1312
313,1313,1313
314,1314,1314
315,1315,1315
316,1316,1316
317,1317,1317
318,1318,1318
319,1319,1319
320,1320,1320
321,1321,1321
322,1322,1322
323,1323,1323
324,1324,1324
325,1325,1325
326,1326,1326
327,1327,1327
328,1328,1328
329,1329,1329
330,1330,1330
331,1331,1331
332,1332,1332
333,1333,1333
334,1334,1334
335,1335,1335
336,1336,1336
337,1337,1337
338,1338,1338
339,1339,1339
340,1340,1340
341,1341,1341
342,1342,1342
343,1343,1343
344,1344,1344
345,1345,1345
346,1346,1346
347,1347,1347
348,1348,1348
349,1349,1349
350,1350,1350
351,1351,1351
352,1352,1352
353,1353,1353
354,1354,1354
355,1355,1355
356,1356,1356
357,1357,1357
358,1358,1358
359,1359,1359
360,1360,1360
361,1361,1361
362,1362,1362
363,1363,1363
364,1364,1364
365,1365,1365
366,1366,1366
367,1367,1367
368,1368,1368
369,1369,1369
370,1370,1370
371,1371,1371
372,1372,1372
373,1373,1373
374,1374,1374
375,1375,1375
376,1376,1376
377,1377,1377
378,1378,1378
379,1379,1379
380,1380,1380
381,1381,1381
382,1382,1382
383,1383,1383
384,1384,1384
385,1385,1385
386,1386,1386
387,1387,1387
388,1388,1388
389,1389,1389
390,1390,1390
391,1391,1391
392,1392,1392
393,1393,1393
394,1394,1394
395,1395,1395
396,1396,1396
397,1397,1397
398,1398,1398
399,1399,1399
400,1400,1400
401,1401,1401
402,1402,1402
403,1403,1403
404,1404,1404
405,1405,1405
406,1406,1406
407,1407,1407
408,1408,1408
409,1409,1409
410,1410,1410
411,1411,1411
412,1412,1412
413,1413,1413
414,1414,1414
415,1415,1415
416,1416,1416
417,1417,1417
418,1418,1418
419,1419,1419
420,1420,1420
421,1421,1421
422,1422,1422
423,1423,1423
424,1424,1424
425,1425,1425
426,1426,1426
427,1427,1427
428,1428,1428
429,1429,1429
430,1430,1430
431,1431,1431
432,1432,1432
433,1433,1433
434,1434,1434
435,1435,1435
436,1436,1436
437,1437,1437
438,1438,1438
439,1439,1439
440,1440,1440
441,1441,1441
442,1442,1442
443,1443,1443
444,1444,1444
445,1445,1445
446,1446,1446
447,1447,1447
448,1448,1448
449,1449,1449
450,1450,1450
451,1451,1451
452,1452,1452
453,1453,1453
454,1454,1454
455,1455,1455
456,1456,1456
457,1457,1457
458,1458,1458
459,1459,1459
460,1460,1460
461,1461,1461
462,1462,1462
463,1463,1463
464,1464,1464
465,1465,1465
466,1466,1466
467,1467,1467
468,1468,1468
469,1469,1469
470,1470,1470
471,1471,1471
472,1472,1472
473,1473,1473
474,1474,1474
475,1475,1475
476,1476,1476
477,1477,1477
478,1478,1478
479,1479,1479
480,1480,1480
481,1481,1481
482,1482,1482
483,1483,1483
484,1484,1484
485,1485,1485
486,1486,1486
487,1487,1487
488,1488,1488
489,1489,1489
490,1490,1490
491,1491,1491
492,1492,1492
493,1493,1493
494,1494,1494
495,1495,1495
496,1496,1496
497,1497,1497
498,1498,1498
499,1499,1499
