Analysis data for quicksort algorithm on sorted data for n = 1500
# of comparisons: 0, regression equation: could not calculate regression		,execution time: 0.225490 s
# of exchanges: 1499, regression equation:  y = 1.0 (x) ^ 0.9999 w/ correlation 100.0 %
count,presorted values,postsorted values
135,1135,1135
136,1136,1136
137,1137,1137
138,1138,1138
139,1139,1139
140,1140,1140
141,1141,1141
142,1142,1142
143,1143,1143
144,1144,1144
145,1145,1145
146,1146,1146
147,1147,1147
148,1148,1148
149,1149,1149
150,1150,1150
151,1151,1151
152,1152,1152
153,1153,1153
154,1154,1154
155,1155,1155
156,1156,1156
157,1157,1157
158,1158,1158
159,1159,1159
160,1160,1160
161,1161,1161
162,1162,1162
163,1163,1163
164,1164,1164
165,1165,1165
166,1166,1166
167,1167,1167
168,1168,1168
169,1169,1169
170,1170,1170
171,1171,1171
172,1172,1172
173,1173,1173
174,1174,1174
175,1175,1175
176,1176,1176
177,1177,1177
178,1178,1178
179,1179,1179
180,1180,1180
181,1181,1181
182,1182,1182
183,1183,1183
184,1184,1184
185,1185,1185
186,1186,1186
187,1187,1187
188,1188,1188
189,1189,1189
190,1190,1190
191,1191,1191
192,1192,1192
193,1193,1193
194,1194,1194
195,1195,1195
196,1196,1196
197,1197,1197
198,1198,1198
199,1199,1199
200,1200,1200
201,1201,1201
202,1202,1202
203,1203,1203
204,1204,1204
205,1205,1205
206,1206,1206
207,1207,1207
208,1208,1208
209,1209,1209
210,1210,1210
211,1211,1211
212,1212,1212
213,1213,1213
214,1214,1214
215,1215,1215
216,1216,1216
217,1217,1217
218,1218,1218
219,1219,1219
220,1220,1220
221,1221,1221
222,1222,1222
223,1223,1223
224,1224,1224
225,1225,1225
226,1226,1226
227,1227,1227
228,1228,1228
229,1229,1229
230,1230,1230
231,1231,1231
232,1232,1232
233,1233,1233
234,1234,1234
235,1235,1235
236,1236,1236
237,1237,1237
238,1238,1238
239,1239,1239
240,1240,1240
241,1241,1241
242,1242,1242
243,1243,1243
244,1244,1244
245,1245,1245
246,1246,1246
247,1247,1247
248,1248,1248
249,1249,1249
250,1250,1250
251,1251,1251
252,1252,1252
253,1253,1253
254,1254,1254
255,1255,1255
256,1256,1256
257,1257,1257
258,1258,1258
259,1259,1259
260,1260,1260
261,1261,1261
262,1262,1262
263,1263,1263
264,1264,1264
265,1265,1265
266,1266,1266
267,1267,1267
268,1268,1268
269,1269,1269
270,1270,1270
271,1271,1271
272,1272,1272
273,1273,1273
274,1274,1274
275,1275,1275
276,1276,1276
277,1277,1277
278,1278,1278
279,1279,1279
280,1280,1280
281,1281,1281
282,1282,1282
283,1283,1283
284,1284,1284
285,1285,1285
286,1286,1286
287,1287,1287
288,1288,1288
289,1289,1289
290,1290,1290
291,1291,1291
292,1292,1292
293,1293,1293
294,1294,1294
295,1295,1295
296,1296,1296
297,1297,1297
298,1298,1298
299,1299,1299
300,1300,1300
301,1301,1301
302,1302,1302
303,1303,1303
304,1304,1304
305,1305,1305
306,1306,1306
307,1307,1307
308,1308,1308
309,1309,1309
310,1310,1310
311,1311,1311
312,1312,1312
313,1313,1313
314,1314,1314
315,1315,1315
316,1316,1316
317,1317,1317
318,1318,1318
319,1319,1319
320,1320,1320
321,1321,1321
322,1322,1322
323,1323,1323
324,1324,1324
325,1325,1325
326,1326,1326
327,1327,1327
328,1328,1328
329,1329,1329
330,1330,1330
331,1331,1331
332,1332,1332
333,1333,1333
334,1334,1334
335,1335,1335
336,1336,1336
337,1337,1337
338,1338,1338
339,1339,1339
340,1340,1340
341,1341,1341
342,1342,1342
343,1343,1343
344,1344,1344
345,1345,1345
346,1346,1346
347,1347,1347
348,1348,1348
349,1349,1349
350,1350,1350
351,1351,1351
352,1352,1352
353,1353,1353
354,1354,1354
355,1355,1355
356,1356,1356
357,1357,1357
358,1358,1358
359,1359,1359
360,1360,1360
361,1361,1361
362,1362,1362
363,1363,1363
364,1364,1364
365,1365,1365
366,1366,1366
367,1367,1367
368,1368,1368
369,1369,1369
370,1370,1370
371,1371,1371
372,1372,1372
373,1373,1373
374,1374,1374
375,1375,1375
376,1376,1376
377,1377,1377
378,1378,1378
379,1379,1379
380,1380,1380
381,1381,1381
382,1382,1382
383,1383,1383
384,1384,1384
385,1385,1385
386,1386,1386
387,1387,1387
388,1388,1388
389,1389,1389
390,1390,1390
391,1391,1391
392,1392,1392
393,1393,1393
394,1394,1394
395,1395,1395
396,1396,1396
397,1397,1397
398,1398,1398
399,1399,1399
400,1400,1400
401,1401,1401
402,1402,1402
403,1403,1403
404,1404,1404
405,1405,1405
406,1406,1406
407,1407,1407
408,1408,1408
409,1409,1409
410,1410,1410
411,1411,1411
412,1412,1412
413,1413,1413
414,1414,1414
415,1415,1415
416,1416,1416
417,1417,1417
418,1418,1418
419,1419,1419
420,1420,1420
421,1421,1421
422,1422,1422
423,1423,1423
424,1424,1424
425,1425,1425
426,1426,1426
427,1427,1427
428,1428,1428
429,1429,1429
430,1430,1430
431,1431,1431
432,1432,1432
433,1433,1433
434,1434,1434
435,1435,1435
436,1436,1436
437,1437,1437
438,1438,1438
439,1439,1439
440,1440,1440
441,1441,1441
442,1442,1442
443,1443,1443
444,1444,1444
445,1445,1445
446,1446,1446
447,1447,1447
448,1448,1448
449,1449,1449
450,1450,1450
451,1451,1451
452,1452,1452
453,1453,1453
454,1454,1454
455,1455,1455
456,1456,1456
457,1457,1457
458,1458,1458
459,1459,1459
460,1460,1460
461,1461,1461
462,1462,1462
463,1463,1463
464,1464,1464
465,1465,1465
466,1466,1466
467,1467,1467
468,1468,1468
469,1469,1469
470,1470,1470
471,1471,1471
472,1472,1472
473,1473,1473
474,1474,1474
475,1475,1475
476,1476,1476
477,1477,1477
478,1478,1478
479,1479,1479
480,1480,1480
481,1481,1481
482,1482,1482
483,1483,1483
484,1484,1484
485,1485,1485
486,1486,1486
487,1487,1487
488,1488,1488
489,1489,1489
490,1490,1490
491,1491,1491
492,1492,1492
493,1493,1493
494,1494,1494
495,1495,1495
496,1496,1496
497,1497,1497
498,1498,1498
499,1499,1499
500,1500,1500
501,1501,1501
502,1502,1502
503,1503,1503
504,1504,1504
505,1505,1505
506,1506,1506
507,1507,1507
508,1508,1508
509,1509,1509
510,1510,1510
511,1511,1511
512,1512,1512
513,1513,1513
514,1514,1514
515,1515,1515
516,1516,1516
517,1517,1517
518,1518,1518
519,1519,1519
520,1520,1520
521,1521,1521
522,1522,1522
523,1523,1523
524,1524,1524
525,1525,1525
526,1526,1526
527,1527,1527
528,1528,1528
529,1529,1529
530,1530,1530
531,1531,1531
532,1532,1532
533,1533,1533
534,1534,1534
535,1535,1535
536,1536,1536
537,1537,1537
538,1538,1538
539,1539,1539
540,1540,1540
541,1541,1541
542,1542,1542
543,1543,1543
544,1544,1544
545,1545,1545
546,1546,1546
547,1547,1547
548,1548,1548
549,1549,1549
550,1550,1550
551,1551,1551
552,1552,1552
553,1553,1553
554,1554,1554
555,1555,1555
556,1556,1556
557,1557,1557
558,1558,1558
559,1559,1559
560,1560,1560
561,1561,1561
562,1562,1562
563,1563,1563
564,1564,1564
565,1565,1565
566,1566,1566
567,1567,1567
568,1568,1568
569,1569,1569
570,1570,1570
571,1571,1571
572,1572,1572
573,1573,1573
574,1574,1574
575,1575,1575
576,1576,1576
577,1577,1577
578,1578,1578
579,1579,1579
580,1580,1580
581,1581,1581
582,1582,1582
583,1583,1583
584,1584,1584
585,1585,1585
586,1586,1586
587,1587,1587
588,1588,1588
589,1589,1589
590,1590,1590
591,1591,1591
592,1592,1592
593,1593,1593
594,1594,1594
595,1595,1595
596,1596,1596
597,1597,1597
598,1598,1598
599,1599,1599
600,1600,1600
601,1601,1601
602,1602,1602
603,1603,1603
604,1604,1604
605,1605,1605
606,1606,1606
607,1607,1607
608,1608,1608
609,1609,1609
610,1610,1610
611,1611,1611
612,1612,1612
613,1613,1613
614,1614,1614
615,1615,1615
616,1616,1616
617,1617,1617
618,1618,1618
619,1619,1619
620,1620,1620
621,1621,1621
622,1622,1622
623,1623,1623
624,1624,1624
625,1625,1625
626,1626,1626
627,1627,1627
628,1628,1628
629,1629,1629
630,1630,1630
631,1631,1631
632,1632,1632
633,1633,1633
634,1634,1634
635,1635,1635
636,1636,1636
637,1637,1637
638,1638,1638
639,1639,1639
640,1640,1640
641,1641,1641
642,1642,1642
643,1643,1643
644,1644,1644
645,1645,1645
646,1646,1646
647,1647,1647
648,1648,1648
649,1649,1649
650,1650,1650
651,1651,1651
652,1652,1652
653,1653,1653
654,1654,1654
655,1655,1655
656,1656,1656
657,1657,1657
658,1658,1658
659,1659,1659
660,1660,1660
661,1661,1661
662,1662,1662
663,1663,1663
664,1664,1664
665,1665,1665
666,1666,1666
667,1667,1667
668,1668,1668
669,1669,1669
670,1670,1670
671,1671,1671
672,1672,1672
673,1673,1673
674,1674,1674
675,1675,1675
676,1676,1676
677,1677,1677
678,1678,1678
679,1679,1679
680,1680,1680
681,1681,1681
682,1682,1682
683,1683,1683
684,1684,1684
685,1685,1685
686,1686,1686
687,1687,1687
688,1688,1688
689,1689,1689
690,1690,1690
691,1691,1691
692,1692,1692
693,1693,1693
694,1694,1694
695,1695,1695
696,1696,1696
697,1697,1697
698,1698,1698
699,1699,1699
700,1700,1700
701,1701,1701
702,1702,1702
703,1703,1703
704,1704,1704
705,1705,1705
706,1706,1706
707,1707,1707
708,1708,1708
709,1709,1709
710,1710,1710
711,1711,1711
712,1712,1712
713,1713,1713
714,1714,1714
715,1715,1715
716,1716,1716
717,1717,1717
718,1718,1718
719,1719,1719
720,1720,1720
721,1721,1721
722,1722,1722
723,1723,1723
724,1724,1724
725,1725,1725
726,1726,1726
727,1727,1727
728,1728,1728
729,1729,1729
730,1730,1730
731,1731,1731
732,1732,1732
733,1733,1733
734,1734,1734
735,1735,1735
736,1736,1736
737,1737,1737
738,1738,1738
739,1739,1739
740,1740,1740
741,1741,1741
742,1742,1742
743,1743,1743
744,1744,1744
745,1745,1745
746,1746,1746
747,1747,1747
748,1748,1748
749,1749,1749
750,1750,1750
751,1751,1751
752,1752,1752
753,1753,1753
754,1754,1754
755,1755,1755
756,1756,1756
757,1757,1757
758,1758,1758
759,1759,1759
760,1760,1760
761,1761,1761
762,1762,1762
763,1763,1763
764,1764,1764
765,1765,1765
766,1766,1766
767,1767,1767
768,1768,1768
769,1769,1769
770,1770,1770
771,1771,1771
772,1772,1772
773,1773,1773
774,1774,1774
775,1775,1775
776,1776,1776
777,1777,1777
778,1778,1778
779,1779,1779
780,1780,1780
781,1781,1781
782,1782,1782
783,1783,1783
784,1784,1784
785,1785,1785
786,1786,1786
787,1787,1787
788,1788,1788
789,1789,1789
790,1790,1790
791,1791,1791
792,1792,1792
793,1793,1793
794,1794,1794
795,1795,1795
796,1796,1796
797,1797,1797
798,1798,1798
799,1799,1799
800,1800,1800
801,1801,1801
802,1802,1802
803,1803,1803
804,1804,1804
805,1805,1805
806,1806,1806
807,1807,1807
808,1808,1808
809,1809,1809
810,1810,1810
811,1811,1811
812,1812,1812
813,1813,1813
814,1814,1814
815,1815,1815
816,1816,1816
817,1817,1817
818,1818,1818
819,1819,1819
820,1820,1820
821,1821,1821
822,1822,1822
823,1823,1823
824,1824,1824
825,1825,1825
826,1826,1826
827,1827,1827
828,1828,1828
829,1829,1829
830,1830,1830
831,1831,1831
832,1832,1832
833,1833,1833
834,1834,1834
835,1835,1835
836,1836,1836
837,1837,1837
838,1838,1838
839,1839,1839
840,1840,1840
841,1841,1841
842,1842,1842
843,1843,1843
844,1844,1844
845,1845,1845
846,1846,1846
847,1847,1847
848,1848,1848
849,1849,1849
850,1850,1850
851,1851,1851
852,1852,1852
853,1853,1853
854,1854,1854
855,1855,1855
856,1856,1856
857,1857,1857
858,1858,1858
859,1859,1859
860,1860,1860
861,1861,1861
862,1862,1862
863,1863,1863
864,1864,1864
865,1865,1865
866,1866,1866
867,1867,1867
868,1868,1868
869,1869,1869
870,1870,1870
871,1871,1871
872,1872,1872
873,1873,1873
874,1874,1874
875,1875,1875
876,1876,1876
877,1877,1877
878,1878,1878
879,1879,1879
880,1880,1880
881,1881,1881
882,1882,1882
883,1883,1883
884,1884,1884
885,1885,1885
886,1886,1886
887,1887,1887
888,1888,1888
889,1889,1889
890,1890,1890
891,1891,1891
892,1892,1892
893,1893,1893
894,1894,1894
895,1895,1895
896,1896,1896
897,1897,1897
898,1898,1898
899,1899,1899
900,1900,1900
901,1901,1901
902,1902,1902
903,1903,1903
904,1904,1904
905,1905,1905
906,1906,1906
907,1907,1907
908,1908,1908
909,1909,1909
910,1910,1910
911,1911,1911
912,1912,1912
913,1913,1913
914,1914,1914
915,1915,1915
916,1916,1916
917,1917,1917
918,1918,1918
919,1919,1919
920,1920,1920
921,1921,1921
922,1922,1922
923,1923,1923
924,1924,1924
925,1925,1925
926,1926,1926
927,1927,1927
928,1928,1928
929,1929,1929
930,1930,1930
931,1931,1931
932,1932,1932
933,1933,1933
934,1934,1934
935,1935,1935
936,1936,1936
937,1937,1937
938,1938,1938
939,1939,1939
940,1940,1940
941,1941,1941
942,1942,1942
943,1943,1943
944,1944,1944
945,1945,1945
946,1946,1946
947,1947,1947
948,1948,1948
949,1949,1949
950,1950,1950
951,1951,1951
952,1952,1952
953,1953,1953
954,1954,1954
955,1955,1955
956,1956,1956
957,1957,1957
958,1958,1958
959,1959,1959
960,1960,1960
961,1961,1961
962,1962,1962
963,1963,1963
964,1964,1964
965,1965,1965
966,1966,1966
967,1967,1967
968,1968,1968
969,1969,1969
970,1970,1970
971,1971,1971
972,1972,1972
973,1973,1973
974,1974,1974
975,1975,1975
976,1976,1976
977,1977,1977
978,1978,1978
979,1979,1979
980,1980,1980
981,1981,1981
982,1982,1982
983,1983,1983
984,1984,1984
985,1985,1985
986,1986,1986
987,1987,1987
988,1988,1988
989,1989,1989
990,1990,1990
991,1991,1991
992,1992,1992
993,1993,1993
994,1994,1994
995,1995,1995
996,1996,1996
997,1997,1997
998,1998,1998
999,1999,1999
1000,2000,2000
1001,2001,2001
1002,2002,2002
1003,2003,2003
1004,2004,2004
1005,2005,2005
1006,2006,2006
1007,2007,2007
1008,2008,2008
1009,2009,2009
1010,2010,2010
1011,2011,2011
1012,2012,2012
1013,2013,2013
1014,2014,2014
1015,2015,2015
1016,2016,2016
1017,2017,2017
1018,2018,2018
1019,2019,2019
1020,2020,2020
1021,2021,2021
1022,2022,2022
1023,2023,2023
1024,2024,2024
1025,2025,2025
1026,2026,2026
1027,2027,2027
1028,2028,2028
1029,2029,2029
1030,2030,2030
1031,2031,2031
1032,2032,2032
1033,2033,2033
1034,2034,2034
1035,2035,2035
1036,2036,2036
1037,2037,2037
1038,2038,2038
1039,2039,2039
1040,2040,2040
1041,2041,2041
1042,2042,2042
1043,2043,2043
1044,2044,2044
1045,2045,2045
1046,2046,2046
1047,2047,2047
1048,2048,2048
1049,2049,2049
1050,2050,2050
1051,2051,2051
1052,2052,2052
1053,2053,2053
1054,2054,2054
1055,2055,2055
1056,2056,2056
1057,2057,2057
1058,2058,2058
1059,2059,2059
1060,2060,2060
1061,2061,2061
1062,2062,2062
1063,2063,2063
1064,2064,2064
1065,2065,2065
1066,2066,2066
1067,2067,2067
1068,2068,2068
1069,2069,2069
1070,2070,2070
1071,2071,2071
1072,2072,2072
1073,2073,2073
1074,2074,2074
1075,2075,2075
1076,2076,2076
1077,2077,2077
1078,2078,2078
1079,2079,2079
1080,2080,2080
1081,2081,2081
1082,2082,2082
1083,2083,2083
1084,2084,2084
1085,2085,2085
1086,2086,2086
1087,2087,2087
1088,2088,2088
1089,2089,2089
1090,2090,2090
1091,2091,2091
1092,2092,2092
1093,2093,2093
1094,2094,2094
1095,2095,2095
1096,2096,2096
1097,2097,2097
1098,2098,2098
1099,2099,2099
1100,2100,2100
1101,2101,2101
1102,2102,2102
1103,2103,2103
1104,2104,2104
1105,2105,2105
1106,2106,2106
1107,2107,2107
1108,2108,2108
1109,2109,2109
1110,2110,2110
1111,2111,2111
1112,2112,2112
1113,2113,2113
1114,2114,2114
1115,2115,2115
1116,2116,2116
1117,2117,2117
1118,2118,2118
1119,2119,2119
1120,2120,2120
1121,2121,2121
1122,2122,2122
1123,2123,2123
1124,2124,2124
1125,2125,2125
1126,2126,2126
1127,2127,2127
1128,2128,2128
1129,2129,2129
1130,2130,2130
1131,2131,2131
1132,2132,2132
1133,2133,2133
1134,2134,2134
1135,2135,2135
1136,2136,2136
1137,2137,2137
1138,2138,2138
1139,2139,2139
1140,2140,2140
1141,2141,2141
1142,2142,2142
1143,2143,2143
1144,2144,2144
1145,2145,2145
1146,2146,2146
1147,2147,2147
1148,2148,2148
1149,2149,2149
1150,2150,2150
1151,2151,2151
1152,2152,2152
1153,2153,2153
1154,2154,2154
1155,2155,2155
1156,2156,2156
1157,2157,2157
1158,2158,2158
1159,2159,2159
1160,2160,2160
1161,2161,2161
1162,2162,2162
1163,2163,2163
1164,2164,2164
1165,2165,2165
1166,2166,2166
1167,2167,2167
1168,2168,2168
1169,2169,2169
1170,2170,2170
1171,2171,2171
1172,2172,2172
1173,2173,2173
1174,2174,2174
1175,2175,2175
1176,2176,2176
1177,2177,2177
1178,2178,2178
1179,2179,2179
1180,2180,2180
1181,2181,2181
1182,2182,2182
1183,2183,2183
1184,2184,2184
1185,2185,2185
1186,2186,2186
1187,2187,2187
1188,2188,2188
1189,2189,2189
1190,2190,2190
1191,2191,2191
1192,2192,2192
1193,2193,2193
1194,2194,2194
1195,2195,2195
1196,2196,2196
1197,2197,2197
1198,2198,2198
1199,2199,2199
1200,2200,2200
1201,2201,2201
1202,2202,2202
1203,2203,2203
1204,2204,2204
1205,2205,2205
1206,2206,2206
1207,2207,2207
1208,2208,2208
1209,2209,2209
1210,2210,2210
1211,2211,2211
1212,2212,2212
1213,2213,2213
1214,2214,2214
1215,2215,2215
1216,2216,2216
1217,2217,2217
1218,2218,2218
1219,2219,2219
1220,2220,2220
1221,2221,2221
1222,2222,2222
1223,2223,2223
1224,2224,2224
1225,2225,2225
1226,2226,2226
1227,2227,2227
1228,2228,2228
1229,2229,2229
1230,2230,2230
1231,2231,2231
1232,2232,2232
1233,2233,2233
1234,2234,2234
1235,2235,2235
1236,2236,2236
1237,2237,2237
1238,2238,2238
1239,2239,2239
1240,2240,2240
1241,2241,2241
1242,2242,2242
1243,2243,2243
1244,2244,2244
1245,2245,2245
1246,2246,2246
1247,2247,2247
1248,2248,2248
1249,2249,2249
1250,2250,2250
1251,2251,2251
1252,2252,2252
1253,2253,2253
1254,2254,2254
1255,2255,2255
1256,2256,2256
1257,2257,2257
1258,2258,2258
1259,2259,2259
1260,2260,2260
1261,2261,2261
1262,2262,2262
1263,2263,2263
1264,2264,2264
1265,2265,2265
1266,2266,2266
1267,2267,2267
1268,2268,2268
1269,2269,2269
1270,2270,2270
1271,2271,2271
1272,2272,2272
1273,2273,2273
1274,2274,2274
1275,2275,2275
1276,2276,2276
1277,2277,2277
1278,2278,2278
1279,2279,2279
1280,2280,2280
1281,2281,2281
1282,2282,2282
1283,2283,2283
1284,2284,2284
1285,2285,2285
1286,2286,2286
1287,2287,2287
1288,2288,2288
1289,2289,2289
1290,2290,2290
1291,2291,2291
1292,2292,2292
1293,2293,2293
1294,2294,2294
1295,2295,2295
1296,2296,2296
1297,2297,2297
1298,2298,2298
1299,2299,2299
1300,2300,2300
1301,2301,2301
1302,2302,2302
1303,2303,2303
1304,2304,2304
1305,2305,2305
1306,2306,2306
1307,2307,2307
1308,2308,2308
1309,2309,2309
1310,2310,2310
1311,2311,2311
1312,2312,2312
1313,2313,2313
1314,2314,2314
1315,2315,2315
1316,2316,2316
1317,2317,2317
1318,2318,2318
1319,2319,2319
1320,2320,2320
1321,2321,2321
1322,2322,2322
1323,2323,2323
1324,2324,2324
1325,2325,2325
1326,2326,2326
1327,2327,2327
1328,2328,2328
1329,2329,2329
1330,2330,2330
1331,2331,2331
1332,2332,2332
1333,2333,2333
1334,2334,2334
1335,2335,2335
1336,2336,2336
1337,2337,2337
1338,2338,2338
1339,2339,2339
1340,2340,2340
1341,2341,2341
1342,2342,2342
1343,2343,2343
1344,2344,2344
1345,2345,2345
1346,2346,2346
1347,2347,2347
1348,2348,2348
1349,2349,2349
1350,2350,2350
1351,2351,2351
1352,2352,2352
1353,2353,2353
1354,2354,2354
1355,2355,2355
1356,2356,2356
1357,2357,2357
1358,2358,2358
1359,2359,2359
1360,2360,2360
1361,2361,2361
1362,2362,2362
1363,2363,2363
1364,2364,2364
1365,2365,2365
1366,2366,2366
1367,2367,2367
1368,2368,2368
1369,2369,2369
1370,2370,2370
1371,2371,2371
1372,2372,2372
1373,2373,2373
1374,2374,2374
1375,2375,2375
1376,2376,2376
1377,2377,2377
1378,2378,2378
1379,2379,2379
1380,2380,2380
1381,2381,2381
1382,2382,2382
1383,2383,2383
1384,2384,2384
1385,2385,2385
1386,2386,2386
1387,2387,2387
1388,2388,2388
1389,2389,2389
1390,2390,2390
1391,2391,2391
1392,2392,2392
1393,2393,2393
1394,2394,2394
1395,2395,2395
1396,2396,2396
1397,2397,2397
1398,2398,2398
1399,2399,2399
1400,2400,2400
1401,2401,2401
1402,2402,2402
1403,2403,2403
1404,2404,2404
1405,2405,2405
1406,2406,2406
1407,2407,2407
1408,2408,2408
1409,2409,2409
1410,2410,2410
1411,2411,2411
1412,2412,2412
1413,2413,2413
1414,2414,2414
1415,2415,2415
1416,2416,2416
1417,2417,2417
1418,2418,2418
1419,2419,2419
1420,2420,2420
1421,2421,2421
1422,2422,2422
1423,2423,2423
1424,2424,2424
1425,2425,2425
1426,2426,2426
1427,2427,2427
1428,2428,2428
1429,2429,2429
1430,2430,2430
1431,2431,2431
1432,2432,2432
1433,2433,2433
1434,2434,2434
1435,2435,2435
1436,2436,2436
1437,2437,2437
1438,2438,2438
1439,2439,2439
1440,2440,2440
1441,2441,2441
1442,2442,2442
1443,2443,2443
1444,2444,2444
1445,2445,2445
1446,2446,2446
1447,2447,2447
1448,2448,2448
1449,2449,2449
1450,2450,2450
1451,2451,2451
1452,2452,2452
1453,2453,2453
1454,2454,2454
1455,2455,2455
1456,2456,2456
1457,2457,2457
1458,2458,2458
1459,2459,2459
1460,2460,2460
1461,2461,2461
1462,2462,2462
1463,2463,2463
1464,2464,2464
1465,2465,2465
1466,2466,2466
1467,2467,2467
1468,2468,2468
1469,2469,2469
1470,2470,2470
1471,2471,2471
1472,2472,2472
1473,2473,2473
1474,2474,2474
1475,2475,2475
1476,2476,2476
1477,2477,2477
1478,2478,2478
1479,2479,2479
1480,2480,2480
1481,2481,2481
1482,2482,2482
1483,2483,2483
1484,2484,2484
1485,2485,2485
1486,2486,2486
1487,2487,2487
1488,2488,2488
1489,2489,2489
1490,2490,2490
1491,2491,2491
1492,2492,2492
1493,2493,2493
1494,2494,2494
1495,2495,2495
1496,2496,2496
1497,2497,2497
1498,2498,2498
1499,2499,2499
