Analysis data for quicksort_mot algorithm on reverse_sorted data for n = 500
# of comparisons: 20856, regression equation:  y = 0.996 (x) ^ 1.6513 w/ correlation 100.0 %,execution time: 0.022973 s
# of exchanges: 21340, regression equation:  y = 0.9961 (x) ^ 1.6527 w/ correlation 100.0 %
count,presorted values,postsorted values
178,1321,1178
179,1320,1179
180,1319,1180
181,1318,1181
182,1317,1182
183,1316,1183
184,1315,1184
185,1314,1185
186,1313,1186
187,1312,1187
188,1311,1188
189,1310,1189
190,1309,1190
191,1308,1191
192,1307,1192
193,1306,1193
194,1305,1194
195,1304,1195
196,1303,1196
197,1302,1197
198,1301,1198
199,1300,1199
200,1299,1200
201,1298,1201
202,1297,1202
203,1296,1203
204,1295,1204
205,1294,1205
206,1293,1206
207,1292,1207
208,1291,1208
209,1290,1209
210,1289,1210
211,1288,1211
212,1287,1212
213,1286,1213
214,1285,1214
215,1284,1215
216,1283,1216
217,1282,1217
218,1281,1218
219,1280,1219
220,1279,1220
221,1278,1221
222,1277,1222
223,1276,1223
224,1275,1224
225,1274,1225
226,1273,1226
227,1272,1227
228,1271,1228
229,1270,1229
230,1269,1230
231,1268,1231
232,1267,1232
233,1266,1233
234,1265,1234
235,1264,1235
236,1263,1236
237,1262,1237
238,1261,1238
239,1260,1239
240,1259,1240
241,1258,1241
242,1257,1242
243,1256,1243
244,1255,1244
245,1254,1245
246,1253,1246
247,1252,1247
248,1251,1248
249,1250,1249
250,1249,1250
251,1248,1251
252,1247,1252
253,1246,1253
254,1245,1254
255,1244,1255
256,1243,1256
257,1242,1257
258,1241,1258
259,1240,1259
260,1239,1260
261,1238,1261
262,1237,1262
263,1236,1263
264,1235,1264
265,1234,1265
266,1233,1266
267,1232,1267
268,1231,1268
269,1230,1269
270,1229,1270
271,1228,1271
272,1227,1272
273,1226,1273
274,1225,1274
275,1224,1275
276,1223,1276
277,1222,1277
278,1221,1278
279,1220,1279
280,1219,1280
281,1218,1281
282,1217,1282
283,1216,1283
284,1215,1284
285,1214,1285
286,1213,1286
287,1212,1287
288,1211,1288
289,1210,1289
290,1209,1290
291,1208,1291
292,1207,1292
293,1206,1293
294,1205,1294
295,1204,1295
296,1203,1296
297,1202,1297
298,1201,1298
299,1200,1299
300,1199,1300
301,1198,1301
302,1197,1302
303,1196,1303
304,1195,1304
305,1194,1305
306,1193,1306
307,1192,1307
308,1191,1308
309,1190,1309
310,1189,1310
311,1188,1311
312,1187,1312
313,1186,1313
314,1185,1314
315,1184,1315
316,1183,1316
317,1182,1317
318,1181,1318
319,1180,1319
320,1179,1320
321,1178,1321
322,1177,1322
323,1176,1323
324,1175,1324
325,1174,1325
326,1173,1326
327,1172,1327
328,1171,1328
329,1170,1329
330,1169,1330
331,1168,1331
332,1167,1332
333,1166,1333
334,1165,1334
335,1164,1335
336,1163,1336
337,1162,1337
338,1161,1338
339,1160,1339
340,1159,1340
341,1158,1341
342,1157,1342
343,1156,1343
344,1155,1344
345,1154,1345
346,1153,1346
347,1152,1347
348,1151,1348
349,1150,1349
350,1149,1350
351,1148,1351
352,1147,1352
353,1146,1353
354,1145,1354
355,1144,1355
356,1143,1356
357,1142,1357
358,1141,1358
359,1140,1359
360,1139,1360
361,1138,1361
362,1137,1362
363,1136,1363
364,1135,1364
365,1134,1365
366,1133,1366
367,1132,1367
368,1131,1368
369,1130,1369
370,1129,1370
371,1128,1371
372,1127,1372
373,1126,1373
374,1125,1374
375,1124,1375
376,1123,1376
377,1122,1377
378,1121,1378
379,1120,1379
380,1119,1380
381,1118,1381
382,1117,1382
383,1116,1383
384,1115,1384
385,1114,1385
386,1113,1386
387,1112,1387
388,1111,1388
389,1110,1389
390,1109,1390
391,1108,1391
392,1107,1392
393,1106,1393
394,1105,1394
395,1104,1395
396,1103,1396
397,1102,1397
398,1101,1398
399,1100,1399
400,1099,1400
401,1098,1401
402,1097,1402
403,1096,1403
404,1095,1404
405,1094,1405
406,1093,1406
407,1092,1407
408,1091,1408
409,1090,1409
410,1089,1410
411,1088,1411
412,1087,1412
413,1086,1413
414,1085,1414
415,1084,1415
416,1083,1416
417,1082,1417
418,1081,1418
419,1080,1419
420,1079,1420
421,1078,1421
422,1077,1422
423,1076,1423
424,1075,1424
425,1074,1425
426,1073,1426
427,1072,1427
428,1071,1428
429,1070,1429
430,1069,1430
431,1068,1431
432,1067,1432
433,1066,1433
434,1065,1434
435,1064,1435
436,1063,1436
437,1062,1437
438,1061,1438
439,1060,1439
440,1059,1440
441,1058,1441
442,1057,1442
443,1056,1443
444,1055,1444
445,1054,1445
446,1053,1446
447,1052,1447
448,1051,1448
449,1050,1449
450,1049,1450
451,1048,1451
452,1047,1452
453,1046,1453
454,1045,1454
455,1044,1455
456,1043,1456
457,1042,1457
458,1041,1458
459,1040,1459
460,1039,1460
461,1038,1461
462,1037,1462
463,1036,1463
464,1035,1464
465,1034,1465
466,1033,1466
467,1032,1467
468,1031,1468
469,1030,1469
470,1029,1470
471,1028,1471
472,1027,1472
473,1026,1473
474,1025,1474
475,1024,1475
476,1023,1476
477,1022,1477
478,1021,1478
479,1020,1479
480,1019,1480
481,1018,1481
482,1017,1482
483,1016,1483
484,1015,1484
485,1014,1485
486,1013,1486
487,1012,1487
488,1011,1488
489,1010,1489
490,1009,1490
491,1008,1491
492,1007,1492
493,1006,1493
494,1005,1494
495,1004,1495
496,1003,1496
497,1002,1497
498,1001,1498
499,1000,1499
