Analysis data for natural_merge algorithm on reverse_sorted data for n = 1500
# of comparisons: 17492, regression equation:  y = 1.0022 (x) ^ 1.3408 w/ correlation 100.0 %,execution time: 0.010225 s
# of exchanges: 15992, regression equation:  y = 1.0019 (x) ^ 1.3278 w/ correlation 100.0 %
count,presorted values,postsorted values
243,2256,1463
244,2255,1464
245,2254,1465
246,2253,1466
247,2252,1467
248,2251,1468
249,2250,1469
250,2249,1470
251,2248,1471
252,2247,1472
253,2246,1473
254,2245,1474
255,2244,1475
256,2243,1012
257,2242,1013
258,2241,1014
259,2240,1015
260,2239,1016
261,2238,1017
262,2237,1018
263,2236,1019
264,2235,1020
265,2234,1021
266,2233,1022
267,2232,1023
268,2231,1024
269,2230,1025
270,2229,1026
271,2228,1027
272,2227,1002
273,2226,1003
274,2225,1000
275,2224,1001
276,2223,1004
277,2222,1005
278,2221,1006
279,2220,1007
280,2219,1008
281,2218,1009
282,2217,1010
283,2216,1011
284,2215,1028
285,2214,1029
286,2213,1030
287,2212,1031
288,2211,1032
289,2210,1033
290,2209,1034
291,2208,1035
292,2207,1036
293,2206,1037
294,2205,1038
295,2204,1039
296,2203,1040
297,2202,1041
298,2201,1042
299,2200,1043
300,2199,1044
301,2198,1045
302,2197,1046
303,2196,1047
304,2195,1048
305,2194,1049
306,2193,1050
307,2192,1051
308,2191,1052
309,2190,1053
310,2189,1054
311,2188,1055
312,2187,1056
313,2186,1057
314,2185,1058
315,2184,1059
316,2183,1060
317,2182,1061
318,2181,1062
319,2180,1063
320,2179,1064
321,2178,1065
322,2177,1066
323,2176,1067
324,2175,1068
325,2174,1069
326,2173,1070
327,2172,1071
328,2171,1072
329,2170,1073
330,2169,1074
331,2168,1075
332,2167,1076
333,2166,1077
334,2165,1078
335,2164,1079
336,2163,1080
337,2162,1081
338,2161,1082
339,2160,1083
340,2159,1084
341,2158,1085
342,2157,1086
343,2156,1087
344,2155,1088
345,2154,1089
346,2153,1090
347,2152,1091
348,2151,1092
349,2150,1093
350,2149,1094
351,2148,1095
352,2147,1096
353,2146,1097
354,2145,1098
355,2144,1099
356,2143,1100
357,2142,1101
358,2141,1102
359,2140,1103
360,2139,1104
361,2138,1105
362,2137,1106
363,2136,1107
364,2135,1108
365,2134,1109
366,2133,1110
367,2132,1111
368,2131,1112
369,2130,1113
370,2129,1114
371,2128,1115
372,2127,1116
373,2126,1117
374,2125,1118
375,2124,1119
376,2123,1120
377,2122,1121
378,2121,1122
379,2120,1123
380,2119,1124
381,2118,1125
382,2117,1126
383,2116,1127
384,2115,1128
385,2114,1129
386,2113,1130
387,2112,1131
388,2111,1132
389,2110,1133
390,2109,1134
391,2108,1135
392,2107,1136
393,2106,1137
394,2105,1138
395,2104,1139
396,2103,1140
397,2102,1141
398,2101,1142
399,2100,1143
400,2099,1144
401,2098,1145
402,2097,1146
403,2096,1147
404,2095,1148
405,2094,1149
406,2093,1150
407,2092,1151
408,2091,1152
409,2090,1153
410,2089,1154
411,2088,1155
412,2087,1156
413,2086,1157
414,2085,1158
415,2084,1159
416,2083,1160
417,2082,1161
418,2081,1162
419,2080,1163
420,2079,1164
421,2078,1165
422,2077,1166
423,2076,1167
424,2075,1168
425,2074,1169
426,2073,1170
427,2072,1171
428,2071,1172
429,2070,1173
430,2069,1174
431,2068,1175
432,2067,1176
433,2066,1177
434,2065,1178
435,2064,1179
436,2063,1180
437,2062,1181
438,2061,1182
439,2060,1183
440,2059,1184
441,2058,1185
442,2057,1186
443,2056,1187
444,2055,1188
445,2054,1189
446,2053,1190
447,2052,1191
448,2051,1192
449,2050,1193
450,2049,1194
451,2048,1195
452,2047,1196
453,2046,1197
454,2045,1198
455,2044,1199
456,2043,1200
457,2042,1201
458,2041,1202
459,2040,1203
460,2039,1204
461,2038,1205
462,2037,1206
463,2036,1207
464,2035,1208
465,2034,1209
466,2033,1210
467,2032,1211
468,2031,1212
469,2030,1213
470,2029,1214
471,2028,1215
472,2027,1216
473,2026,1217
474,2025,1218
475,2024,1219
476,2023,1476
477,2022,1477
478,2021,1478
479,2020,1479
480,2019,1480
481,2018,1481
482,2017,1482
483,2016,1483
484,2015,1484
485,2014,1485
486,2013,1486
487,2012,1487
488,2011,1488
489,2010,1489
490,2009,1490
491,2008,1491
492,2007,1492
493,2006,1493
494,2005,1494
495,2004,1495
496,2003,1496
497,2002,1497
498,2001,1498
499,2000,1499
500,1999,1500
501,1998,1501
502,1997,1502
503,1996,1503
504,1995,1504
505,1994,1505
506,1993,1506
507,1992,1507
508,1991,1508
509,1990,1509
510,1989,1510
511,1988,1511
512,1987,1512
513,1986,1513
514,1985,1514
515,1984,1515
516,1983,1516
517,1982,1517
518,1981,1518
519,1980,1519
520,1979,1520
521,1978,1521
522,1977,1522
523,1976,1523
524,1975,1524
525,1974,1525
526,1973,1526
527,1972,1527
528,1971,1528
529,1970,1529
530,1969,1530
531,1968,1531
532,1967,1532
533,1966,1533
534,1965,1534
535,1964,1535
536,1963,1536
537,1962,1537
538,1961,1538
539,1960,1539
540,1959,1540
541,1958,1541
542,1957,1542
543,1956,1543
544,1955,1544
545,1954,1545
546,1953,1546
547,1952,1547
548,1951,1548
549,1950,1549
550,1949,1550
551,1948,1551
552,1947,1552
553,1946,1553
554,1945,1554
555,1944,1555
556,1943,1556
557,1942,1557
558,1941,1558
559,1940,1559
560,1939,1560
561,1938,1561
562,1937,1562
563,1936,1563
564,1935,1564
565,1934,1565
566,1933,1566
567,1932,1567
568,1931,1568
569,1930,1569
570,1929,1570
571,1928,1571
572,1927,1572
573,1926,1573
574,1925,1574
575,1924,1575
576,1923,1576
577,1922,1577
578,1921,1578
579,1920,1579
580,1919,1580
581,1918,1581
582,1917,1582
583,1916,1583
584,1915,1584
585,1914,1585
586,1913,1586
587,1912,1587
588,1911,1588
589,1910,1589
590,1909,1590
591,1908,1591
592,1907,1592
593,1906,1593
594,1905,1594
595,1904,1595
596,1903,1596
597,1902,1597
598,1901,1598
599,1900,1599
600,1899,1600
601,1898,1601
602,1897,1602
603,1896,1603
604,1895,1604
605,1894,1605
606,1893,1606
607,1892,1607
608,1891,1608
609,1890,1609
610,1889,1610
611,1888,1611
612,1887,1612
613,1886,1613
614,1885,1614
615,1884,1615
616,1883,1616
617,1882,1617
618,1881,1618
619,1880,1619
620,1879,1620
621,1878,1621
622,1877,1622
623,1876,1623
624,1875,1624
625,1874,1625
626,1873,1626
627,1872,1627
628,1871,1628
629,1870,1629
630,1869,1630
631,1868,1631
632,1867,1632
633,1866,1633
634,1865,1634
635,1864,1635
636,1863,1636
637,1862,1637
638,1861,1638
639,1860,1639
640,1859,1640
641,1858,1641
642,1857,1642
643,1856,1643
644,1855,1644
645,1854,1645
646,1853,1646
647,1852,1647
648,1851,1648
649,1850,1649
650,1849,1650
651,1848,1651
652,1847,1652
653,1846,1653
654,1845,1654
655,1844,1655
656,1843,1656
657,1842,1657
658,1841,1658
659,1840,1659
660,1839,1660
661,1838,1661
662,1837,1662
663,1836,1663
664,1835,1664
665,1834,1665
666,1833,1666
667,1832,1667
668,1831,1668
669,1830,1669
670,1829,1670
671,1828,1671
672,1827,1672
673,1826,1673
674,1825,1674
675,1824,1675
676,1823,1676
677,1822,1677
678,1821,1678
679,1820,1679
680,1819,1680
681,1818,1681
682,1817,1682
683,1816,1683
684,1815,1684
685,1814,1685
686,1813,1686
687,1812,1687
688,1811,1688
689,1810,1689
690,1809,1690
691,1808,1691
692,1807,1692
693,1806,1693
694,1805,1694
695,1804,1695
696,1803,1696
697,1802,1697
698,1801,1698
699,1800,1699
700,1799,1700
701,1798,1701
702,1797,1702
703,1796,1703
704,1795,1704
705,1794,1705
706,1793,1706
707,1792,1707
708,1791,1708
709,1790,1709
710,1789,1710
711,1788,1711
712,1787,1712
713,1786,1713
714,1785,1714
715,1784,1715
716,1783,1716
717,1782,1717
718,1781,1718
719,1780,1719
720,1779,1720
721,1778,1721
722,1777,1722
723,1776,1723
724,1775,1724
725,1774,1725
726,1773,1726
727,1772,1727
728,1771,1728
729,1770,1729
730,1769,1730
731,1768,1731
732,1767,1732
733,1766,1733
734,1765,1734
735,1764,1735
736,1763,1736
737,1762,1737
738,1761,1738
739,1760,1739
740,1759,1740
741,1758,1741
742,1757,1742
743,1756,1743
744,1755,1744
745,1754,1745
746,1753,1746
747,1752,1747
748,1751,1748
749,1750,1749
750,1749,1750
751,1748,1751
752,1747,1752
753,1746,1753
754,1745,1754
755,1744,1755
756,1743,1756
757,1742,1757
758,1741,1758
759,1740,1759
760,1739,1760
761,1738,1761
762,1737,1762
763,1736,1763
764,1735,1764
765,1734,1765
766,1733,1766
767,1732,1767
768,1731,1768
769,1730,1769
770,1729,1770
771,1728,1771
772,1727,1772
773,1726,1773
774,1725,1774
775,1724,1775
776,1723,1776
777,1722,1777
778,1721,1778
779,1720,1779
780,1719,1780
781,1718,1781
782,1717,1782
783,1716,1783
784,1715,1784
785,1714,1785
786,1713,1786
787,1712,1787
788,1711,1788
789,1710,1789
790,1709,1790
791,1708,1791
792,1707,1792
793,1706,1793
794,1705,1794
795,1704,1795
796,1703,1796
797,1702,1797
798,1701,1798
799,1700,1799
800,1699,1800
801,1698,1801
802,1697,1802
803,1696,1803
804,1695,1804
805,1694,1805
806,1693,1806
807,1692,1807
808,1691,1808
809,1690,1809
810,1689,1810
811,1688,1811
812,1687,1812
813,1686,1813
814,1685,1814
815,1684,1815
816,1683,1816
817,1682,1817
818,1681,1818
819,1680,1819
820,1679,1820
821,1678,1821
822,1677,1822
823,1676,1823
824,1675,1824
825,1674,1825
826,1673,1826
827,1672,1827
828,1671,1828
829,1670,1829
830,1669,1830
831,1668,1831
832,1667,1832
833,1666,1833
834,1665,1834
835,1664,1835
836,1663,1836
837,1662,1837
838,1661,1838
839,1660,1839
840,1659,1840
841,1658,1841
842,1657,1842
843,1656,1843
844,1655,1844
845,1654,1845
846,1653,1846
847,1652,1847
848,1651,1848
849,1650,1849
850,1649,1850
851,1648,1851
852,1647,1852
853,1646,1853
854,1645,1854
855,1644,1855
856,1643,1856
857,1642,1857
858,1641,1858
859,1640,1859
860,1639,1860
861,1638,1861
862,1637,1862
863,1636,1863
864,1635,1864
865,1634,1865
866,1633,1866
867,1632,1867
868,1631,1868
869,1630,1869
870,1629,1870
871,1628,1871
872,1627,1872
873,1626,1873
874,1625,1874
875,1624,1875
876,1623,1876
877,1622,1877
878,1621,1878
879,1620,1879
880,1619,1880
881,1618,1881
882,1617,1882
883,1616,1883
884,1615,1884
885,1614,1885
886,1613,1886
887,1612,1887
888,1611,1888
889,1610,1889
890,1609,1890
891,1608,1891
892,1607,1892
893,1606,1893
894,1605,1894
895,1604,1895
896,1603,1896
897,1602,1897
898,1601,1898
899,1600,1899
900,1599,1900
901,1598,1901
902,1597,1902
903,1596,1903
904,1595,1904
905,1594,1905
906,1593,1906
907,1592,1907
908,1591,1908
909,1590,1909
910,1589,1910
911,1588,1911
912,1587,1912
913,1586,1913
914,1585,1914
915,1584,1915
916,1583,1916
917,1582,1917
918,1581,1918
919,1580,1919
920,1579,1920
921,1578,1921
922,1577,1922
923,1576,1923
924,1575,1924
925,1574,1925
926,1573,1926
927,1572,1927
928,1571,1928
929,1570,1929
930,1569,1930
931,1568,1931
932,1567,1932
933,1566,1933
934,1565,1934
935,1564,1935
936,1563,1936
937,1562,1937
938,1561,1938
939,1560,1939
940,1559,1940
941,1558,1941
942,1557,1942
943,1556,1943
944,1555,1944
945,1554,1945
946,1553,1946
947,1552,1947
948,1551,1948
949,1550,1949
950,1549,1950
951,1548,1951
952,1547,1952
953,1546,1953
954,1545,1954
955,1544,1955
956,1543,1956
957,1542,1957
958,1541,1958
959,1540,1959
960,1539,1960
961,1538,1961
962,1537,1962
963,1536,1963
964,1535,1964
965,1534,1965
966,1533,1966
967,1532,1967
968,1531,1968
969,1530,1969
970,1529,1970
971,1528,1971
972,1527,1972
973,1526,1973
974,1525,1974
975,1524,1975
976,1523,1976
977,1522,1977
978,1521,1978
979,1520,1979
980,1519,1980
981,1518,1981
982,1517,1982
983,1516,1983
984,1515,1984
985,1514,1985
986,1513,1986
987,1512,1987
988,1511,1988
989,1510,1989
990,1509,1990
991,1508,1991
992,1507,1992
993,1506,1993
994,1505,1994
995,1504,1995
996,1503,1996
997,1502,1997
998,1501,1998
999,1500,1999
1000,1499,2000
1001,1498,2001
1002,1497,2002
1003,1496,2003
1004,1495,2004
1005,1494,2005
1006,1493,2006
1007,1492,2007
1008,1491,2008
1009,1490,2009
1010,1489,2010
1011,1488,2011
1012,1487,2012
1013,1486,2013
1014,1485,2014
1015,1484,2015
1016,1483,2016
1017,1482,2017
1018,1481,2018
1019,1480,2019
1020,1479,2020
1021,1478,2021
1022,1477,2022
1023,1476,2023
1024,1475,2024
1025,1474,2025
1026,1473,2026
1027,1472,2027
1028,1471,2028
1029,1470,2029
1030,1469,2030
1031,1468,2031
1032,1467,2032
1033,1466,2033
1034,1465,2034
1035,1464,2035
1036,1463,2036
1037,1462,2037
1038,1461,2038
1039,1460,2039
1040,1459,2040
1041,1458,2041
1042,1457,2042
1043,1456,2043
1044,1455,2044
1045,1454,2045
1046,1453,2046
1047,1452,2047
1048,1451,2048
1049,1450,2049
1050,1449,2050
1051,1448,2051
1052,1447,2052
1053,1446,2053
1054,1445,2054
1055,1444,2055
1056,1443,2056
1057,1442,2057
1058,1441,2058
1059,1440,2059
1060,1439,2060
1061,1438,2061
1062,1437,2062
1063,1436,2063
1064,1435,2064
1065,1434,2065
1066,1433,2066
1067,1432,2067
1068,1431,2068
1069,1430,2069
1070,1429,2070
1071,1428,2071
1072,1427,2072
1073,1426,2073
1074,1425,2074
1075,1424,2075
1076,1423,2076
1077,1422,2077
1078,1421,2078
1079,1420,2079
1080,1419,2080
1081,1418,2081
1082,1417,2082
1083,1416,2083
1084,1415,2084
1085,1414,2085
1086,1413,2086
1087,1412,2087
1088,1411,2088
1089,1410,2089
1090,1409,2090
1091,1408,2091
1092,1407,2092
1093,1406,2093
1094,1405,2094
1095,1404,2095
1096,1403,2096
1097,1402,2097
1098,1401,2098
1099,1400,2099
1100,1399,2100
1101,1398,2101
1102,1397,2102
1103,1396,2103
1104,1395,2104
1105,1394,2105
1106,1393,2106
1107,1392,2107
1108,1391,2108
1109,1390,2109
1110,1389,2110
1111,1388,2111
1112,1387,2112
1113,1386,2113
1114,1385,2114
1115,1384,2115
1116,1383,2116
1117,1382,2117
1118,1381,2118
1119,1380,2119
1120,1379,2120
1121,1378,2121
1122,1377,2122
1123,1376,2123
1124,1375,2124
1125,1374,2125
1126,1373,2126
1127,1372,2127
1128,1371,2128
1129,1370,2129
1130,1369,2130
1131,1368,2131
1132,1367,2132
1133,1366,2133
1134,1365,2134
1135,1364,2135
1136,1363,2136
1137,1362,2137
1138,1361,2138
1139,1360,2139
1140,1359,2140
1141,1358,2141
1142,1357,2142
1143,1356,2143
1144,1355,2144
1145,1354,2145
1146,1353,2146
1147,1352,2147
1148,1351,2148
1149,1350,2149
1150,1349,2150
1151,1348,2151
1152,1347,2152
1153,1346,2153
1154,1345,2154
1155,1344,2155
1156,1343,2156
1157,1342,2157
1158,1341,2158
1159,1340,2159
1160,1339,2160
1161,1338,2161
1162,1337,2162
1163,1336,2163
1164,1335,2164
1165,1334,2165
1166,1333,2166
1167,1332,2167
1168,1331,2168
1169,1330,2169
1170,1329,2170
1171,1328,2171
1172,1327,2172
1173,1326,2173
1174,1325,2174
1175,1324,2175
1176,1323,2176
1177,1322,2177
1178,1321,2178
1179,1320,2179
1180,1319,2180
1181,1318,2181
1182,1317,2182
1183,1316,2183
1184,1315,2184
1185,1314,2185
1186,1313,2186
1187,1312,2187
1188,1311,2188
1189,1310,2189
1190,1309,2190
1191,1308,2191
1192,1307,2192
1193,1306,2193
1194,1305,2194
1195,1304,2195
1196,1303,2196
1197,1302,2197
1198,1301,2198
1199,1300,2199
1200,1299,2200
1201,1298,2201
1202,1297,2202
1203,1296,2203
1204,1295,2204
1205,1294,2205
1206,1293,2206
1207,1292,2207
1208,1291,2208
1209,1290,2209
1210,1289,2210
1211,1288,2211
1212,1287,2212
1213,1286,2213
1214,1285,2214
1215,1284,2215
1216,1283,2216
1217,1282,2217
1218,1281,2218
1219,1280,2219
1220,1279,2220
1221,1278,2221
1222,1277,2222
1223,1276,2223
1224,1275,2224
1225,1274,2225
1226,1273,2226
1227,1272,2227
1228,1271,2228
1229,1270,2229
1230,1269,2230
1231,1268,2231
1232,1267,2232
1233,1266,2233
1234,1265,2234
1235,1264,2235
1236,1263,2236
1237,1262,2237
1238,1261,2238
1239,1260,2239
1240,1259,2240
1241,1258,2241
1242,1257,2242
1243,1256,2243
1244,1255,2244
1245,1254,2245
1246,1253,2246
1247,1252,2247
1248,1251,2248
1249,1250,2249
1250,1249,2250
1251,1248,2251
1252,1247,2252
1253,1246,2253
1254,1245,2254
1255,1244,2255
1256,1243,2256
1257,1242,2257
1258,1241,2258
1259,1240,2259
1260,1239,2260
1261,1238,2261
1262,1237,2262
1263,1236,2263
1264,1235,2264
1265,1234,2265
1266,1233,2266
1267,1232,2267
1268,1231,2268
1269,1230,2269
1270,1229,2270
1271,1228,2271
1272,1227,2272
1273,1226,2273
1274,1225,2274
1275,1224,2275
1276,1223,2276
1277,1222,2277
1278,1221,2278
1279,1220,2279
1280,1219,2280
1281,1218,2281
1282,1217,2282
1283,1216,2283
1284,1215,2284
1285,1214,2285
1286,1213,2286
1287,1212,2287
1288,1211,2288
1289,1210,2289
1290,1209,2290
1291,1208,2291
1292,1207,2292
1293,1206,2293
1294,1205,2294
1295,1204,2295
1296,1203,2296
1297,1202,2297
1298,1201,2298
1299,1200,2299
1300,1199,2300
1301,1198,2301
1302,1197,2302
1303,1196,2303
1304,1195,2304
1305,1194,2305
1306,1193,2306
1307,1192,2307
1308,1191,2308
1309,1190,2309
1310,1189,2310
1311,1188,2311
1312,1187,2312
1313,1186,2313
1314,1185,2314
1315,1184,2315
1316,1183,2316
1317,1182,2317
1318,1181,2318
1319,1180,2319
1320,1179,2320
1321,1178,2321
1322,1177,2322
1323,1176,2323
1324,1175,2324
1325,1174,2325
1326,1173,2326
1327,1172,2327
1328,1171,2328
1329,1170,2329
1330,1169,2330
1331,1168,2331
1332,1167,2332
1333,1166,2333
1334,1165,2334
1335,1164,2335
1336,1163,2336
1337,1162,2337
1338,1161,2338
1339,1160,2339
1340,1159,2340
1341,1158,2341
1342,1157,2342
1343,1156,2343
1344,1155,2344
1345,1154,2345
1346,1153,2346
1347,1152,2347
1348,1151,2348
1349,1150,2349
1350,1149,2350
1351,1148,2351
1352,1147,2352
1353,1146,2353
1354,1145,2354
1355,1144,2355
1356,1143,2356
1357,1142,2357
1358,1141,2358
1359,1140,2359
1360,1139,2360
1361,1138,2361
1362,1137,2362
1363,1136,2363
1364,1135,2364
1365,1134,2365
1366,1133,2366
1367,1132,2367
1368,1131,2368
1369,1130,2369
1370,1129,2370
1371,1128,2371
1372,1127,2372
1373,1126,2373
1374,1125,2374
1375,1124,2375
1376,1123,2376
1377,1122,2377
1378,1121,2378
1379,1120,2379
1380,1119,2380
1381,1118,2381
1382,1117,2382
1383,1116,2383
1384,1115,2384
1385,1114,2385
1386,1113,2386
1387,1112,2387
1388,1111,2388
1389,1110,2389
1390,1109,2390
1391,1108,2391
1392,1107,2392
1393,1106,2393
1394,1105,2394
1395,1104,2395
1396,1103,2396
1397,1102,2397
1398,1101,2398
1399,1100,2399
1400,1099,2400
1401,1098,2401
1402,1097,2402
1403,1096,2403
1404,1095,2404
1405,1094,2405
1406,1093,2406
1407,1092,2407
1408,1091,2408
1409,1090,2409
1410,1089,2410
1411,1088,2411
1412,1087,2412
1413,1086,2413
1414,1085,2414
1415,1084,2415
1416,1083,2416
1417,1082,2417
1418,1081,2418
1419,1080,2419
1420,1079,2420
1421,1078,2421
1422,1077,2422
1423,1076,2423
1424,1075,2424
1425,1074,2425
1426,1073,2426
1427,1072,2427
1428,1071,2428
1429,1070,2429
1430,1069,2430
1431,1068,2431
1432,1067,2432
1433,1066,2433
1434,1065,2434
1435,1064,2435
1436,1063,2436
1437,1062,2437
1438,1061,2438
1439,1060,2439
1440,1059,2440
1441,1058,2441
1442,1057,2442
1443,1056,2443
1444,1055,2444
1445,1054,2445
1446,1053,2446
1447,1052,2447
1448,1051,2448
1449,1050,2449
1450,1049,2450
1451,1048,2451
1452,1047,2452
1453,1046,2453
1454,1045,2454
1455,1044,2455
1456,1043,2456
1457,1042,2457
1458,1041,2458
1459,1040,2459
1460,1039,2460
1461,1038,2461
1462,1037,2462
1463,1036,2463
1464,1035,2464
1465,1034,2465
1466,1033,2466
1467,1032,2467
1468,1031,2468
1469,1030,2469
1470,1029,2470
1471,1028,2471
1472,1027,2472
1473,1026,2473
1474,1025,2474
1475,1024,2475
1476,1023,2476
1477,1022,2477
1478,1021,2478
1479,1020,2479
1480,1019,2480
1481,1018,2481
1482,1017,2482
1483,1016,2483
1484,1015,2484
1485,1014,2485
1486,1013,2486
1487,1012,2487
1488,1011,2488
1489,1010,2489
1490,1009,2490
1491,1008,2491
1492,1007,2492
1493,1006,2493
1494,1005,2494
1495,1004,2495
1496,1003,2496
1497,1002,2497
1498,1001,2498
1499,1000,2499
