Analysis data for quicksort algorithm on reverse_sorted data for n = 1000
# of comparisons: 250000, regression equation:  y = 0.9978 (x) ^ 1.8055 w/ correlation 100.0 %,execution time: 0.315991 s
# of exchanges: 250999, regression equation:  y = 0.9978 (x) ^ 1.806 w/ correlation 100.0 %
count,presorted values,postsorted values
257,1742,1257
258,1741,1258
259,1740,1259
260,1739,1260
261,1738,1261
262,1737,1262
263,1736,1263
264,1735,1264
265,1734,1265
266,1733,1266
267,1732,1267
268,1731,1268
269,1730,1269
270,1729,1270
271,1728,1271
272,1727,1272
273,1726,1273
274,1725,1274
275,1724,1275
276,1723,1276
277,1722,1277
278,1721,1278
279,1720,1279
280,1719,1280
281,1718,1281
282,1717,1282
283,1716,1283
284,1715,1284
285,1714,1285
286,1713,1286
287,1712,1287
288,1711,1288
289,1710,1289
290,1709,1290
291,1708,1291
292,1707,1292
293,1706,1293
294,1705,1294
295,1704,1295
296,1703,1296
297,1702,1297
298,1701,1298
299,1700,1299
300,1699,1300
301,1698,1301
302,1697,1302
303,1696,1303
304,1695,1304
305,1694,1305
306,1693,1306
307,1692,1307
308,1691,1308
309,1690,1309
310,1689,1310
311,1688,1311
312,1687,1312
313,1686,1313
314,1685,1314
315,1684,1315
316,1683,1316
317,1682,1317
318,1681,1318
319,1680,1319
320,1679,1320
321,1678,1321
322,1677,1322
323,1676,1323
324,1675,1324
325,1674,1325
326,1673,1326
327,1672,1327
328,1671,1328
329,1670,1329
330,1669,1330
331,1668,1331
332,1667,1332
333,1666,1333
334,1665,1334
335,1664,1335
336,1663,1336
337,1662,1337
338,1661,1338
339,1660,1339
340,1659,1340
341,1658,1341
342,1657,1342
343,1656,1343
344,1655,1344
345,1654,1345
346,1653,1346
347,1652,1347
348,1651,1348
349,1650,1349
350,1649,1350
351,1648,1351
352,1647,1352
353,1646,1353
354,1645,1354
355,1644,1355
356,1643,1356
357,1642,1357
358,1641,1358
359,1640,1359
360,1639,1360
361,1638,1361
362,1637,1362
363,1636,1363
364,1635,1364
365,1634,1365
366,1633,1366
367,1632,1367
368,1631,1368
369,1630,1369
370,1629,1370
371,1628,1371
372,1627,1372
373,1626,1373
374,1625,1374
375,1624,1375
376,1623,1376
377,1622,1377
378,1621,1378
379,1620,1379
380,1619,1380
381,1618,1381
382,1617,1382
383,1616,1383
384,1615,1384
385,1614,1385
386,1613,1386
387,1612,1387
388,1611,1388
389,1610,1389
390,1609,1390
391,1608,1391
392,1607,1392
393,1606,1393
394,1605,1394
395,1604,1395
396,1603,1396
397,1602,1397
398,1601,1398
399,1600,1399
400,1599,1400
401,1598,1401
402,1597,1402
403,1596,1403
404,1595,1404
405,1594,1405
406,1593,1406
407,1592,1407
408,1591,1408
409,1590,1409
410,1589,1410
411,1588,1411
412,1587,1412
413,1586,1413
414,1585,1414
415,1584,1415
416,1583,1416
417,1582,1417
418,1581,1418
419,1580,1419
420,1579,1420
421,1578,1421
422,1577,1422
423,1576,1423
424,1575,1424
425,1574,1425
426,1573,1426
427,1572,1427
428,1571,1428
429,1570,1429
430,1569,1430
431,1568,1431
432,1567,1432
433,1566,1433
434,1565,1434
435,1564,1435
436,1563,1436
437,1562,1437
438,1561,1438
439,1560,1439
440,1559,1440
441,1558,1441
442,1557,1442
443,1556,1443
444,1555,1444
445,1554,1445
446,1553,1446
447,1552,1447
448,1551,1448
449,1550,1449
450,1549,1450
451,1548,1451
452,1547,1452
453,1546,1453
454,1545,1454
455,1544,1455
456,1543,1456
457,1542,1457
458,1541,1458
459,1540,1459
460,1539,1460
461,1538,1461
462,1537,1462
463,1536,1463
464,1535,1464
465,1534,1465
466,1533,1466
467,1532,1467
468,1531,1468
469,1530,1469
470,1529,1470
471,1528,1471
472,1527,1472
473,1526,1473
474,1525,1474
475,1524,1475
476,1523,1476
477,1522,1477
478,1521,1478
479,1520,1479
480,1519,1480
481,1518,1481
482,1517,1482
483,1516,1483
484,1515,1484
485,1514,1485
486,1513,1486
487,1512,1487
488,1511,1488
489,1510,1489
490,1509,1490
491,1508,1491
492,1507,1492
493,1506,1493
494,1505,1494
495,1504,1495
496,1503,1496
497,1502,1497
498,1501,1498
499,1500,1499
500,1499,1500
501,1498,1501
502,1497,1502
503,1496,1503
504,1495,1504
505,1494,1505
506,1493,1506
507,1492,1507
508,1491,1508
509,1490,1509
510,1489,1510
511,1488,1511
512,1487,1512
513,1486,1513
514,1485,1514
515,1484,1515
516,1483,1516
517,1482,1517
518,1481,1518
519,1480,1519
520,1479,1520
521,1478,1521
522,1477,1522
523,1476,1523
524,1475,1524
525,1474,1525
526,1473,1526
527,1472,1527
528,1471,1528
529,1470,1529
530,1469,1530
531,1468,1531
532,1467,1532
533,1466,1533
534,1465,1534
535,1464,1535
536,1463,1536
537,1462,1537
538,1461,1538
539,1460,1539
540,1459,1540
541,1458,1541
542,1457,1542
543,1456,1543
544,1455,1544
545,1454,1545
546,1453,1546
547,1452,1547
548,1451,1548
549,1450,1549
550,1449,1550
551,1448,1551
552,1447,1552
553,1446,1553
554,1445,1554
555,1444,1555
556,1443,1556
557,1442,1557
558,1441,1558
559,1440,1559
560,1439,1560
561,1438,1561
562,1437,1562
563,1436,1563
564,1435,1564
565,1434,1565
566,1433,1566
567,1432,1567
568,1431,1568
569,1430,1569
570,1429,1570
571,1428,1571
572,1427,1572
573,1426,1573
574,1425,1574
575,1424,1575
576,1423,1576
577,1422,1577
578,1421,1578
579,1420,1579
580,1419,1580
581,1418,1581
582,1417,1582
583,1416,1583
584,1415,1584
585,1414,1585
586,1413,1586
587,1412,1587
588,1411,1588
589,1410,1589
590,1409,1590
591,1408,1591
592,1407,1592
593,1406,1593
594,1405,1594
595,1404,1595
596,1403,1596
597,1402,1597
598,1401,1598
599,1400,1599
600,1399,1600
601,1398,1601
602,1397,1602
603,1396,1603
604,1395,1604
605,1394,1605
606,1393,1606
607,1392,1607
608,1391,1608
609,1390,1609
610,1389,1610
611,1388,1611
612,1387,1612
613,1386,1613
614,1385,1614
615,1384,1615
616,1383,1616
617,1382,1617
618,1381,1618
619,1380,1619
620,1379,1620
621,1378,1621
622,1377,1622
623,1376,1623
624,1375,1624
625,1374,1625
626,1373,1626
627,1372,1627
628,1371,1628
629,1370,1629
630,1369,1630
631,1368,1631
632,1367,1632
633,1366,1633
634,1365,1634
635,1364,1635
636,1363,1636
637,1362,1637
638,1361,1638
639,1360,1639
640,1359,1640
641,1358,1641
642,1357,1642
643,1356,1643
644,1355,1644
645,1354,1645
646,1353,1646
647,1352,1647
648,1351,1648
649,1350,1649
650,1349,1650
651,1348,1651
652,1347,1652
653,1346,1653
654,1345,1654
655,1344,1655
656,1343,1656
657,1342,1657
658,1341,1658
659,1340,1659
660,1339,1660
661,1338,1661
662,1337,1662
663,1336,1663
664,1335,1664
665,1334,1665
666,1333,1666
667,1332,1667
668,1331,1668
669,1330,1669
670,1329,1670
671,1328,1671
672,1327,1672
673,1326,1673
674,1325,1674
675,1324,1675
676,1323,1676
677,1322,1677
678,1321,1678
679,1320,1679
680,1319,1680
681,1318,1681
682,1317,1682
683,1316,1683
684,1315,1684
685,1314,1685
686,1313,1686
687,1312,1687
688,1311,1688
689,1310,1689
690,1309,1690
691,1308,1691
692,1307,1692
693,1306,1693
694,1305,1694
695,1304,1695
696,1303,1696
697,1302,1697
698,1301,1698
699,1300,1699
700,1299,1700
701,1298,1701
702,1297,1702
703,1296,1703
704,1295,1704
705,1294,1705
706,1293,1706
707,1292,1707
708,1291,1708
709,1290,1709
710,1289,1710
711,1288,1711
712,1287,1712
713,1286,1713
714,1285,1714
715,1284,1715
716,1283,1716
717,1282,1717
718,1281,1718
719,1280,1719
720,1279,1720
721,1278,1721
722,1277,1722
723,1276,1723
724,1275,1724
725,1274,1725
726,1273,1726
727,1272,1727
728,1271,1728
729,1270,1729
730,1269,1730
731,1268,1731
732,1267,1732
733,1266,1733
734,1265,1734
735,1264,1735
736,1263,1736
737,1262,1737
738,1261,1738
739,1260,1739
740,1259,1740
741,1258,1741
742,1257,1742
743,1256,1743
744,1255,1744
745,1254,1745
746,1253,1746
747,1252,1747
748,1251,1748
749,1250,1749
750,1249,1750
751,1248,1751
752,1247,1752
753,1246,1753
754,1245,1754
755,1244,1755
756,1243,1756
757,1242,1757
758,1241,1758
759,1240,1759
760,1239,1760
761,1238,1761
762,1237,1762
763,1236,1763
764,1235,1764
765,1234,1765
766,1233,1766
767,1232,1767
768,1231,1768
769,1230,1769
770,1229,1770
771,1228,1771
772,1227,1772
773,1226,1773
774,1225,1774
775,1224,1775
776,1223,1776
777,1222,1777
778,1221,1778
779,1220,1779
780,1219,1780
781,1218,1781
782,1217,1782
783,1216,1783
784,1215,1784
785,1214,1785
786,1213,1786
787,1212,1787
788,1211,1788
789,1210,1789
790,1209,1790
791,1208,1791
792,1207,1792
793,1206,1793
794,1205,1794
795,1204,1795
796,1203,1796
797,1202,1797
798,1201,1798
799,1200,1799
800,1199,1800
801,1198,1801
802,1197,1802
803,1196,1803
804,1195,1804
805,1194,1805
806,1193,1806
807,1192,1807
808,1191,1808
809,1190,1809
810,1189,1810
811,1188,1811
812,1187,1812
813,1186,1813
814,1185,1814
815,1184,1815
816,1183,1816
817,1182,1817
818,1181,1818
819,1180,1819
820,1179,1820
821,1178,1821
822,1177,1822
823,1176,1823
824,1175,1824
825,1174,1825
826,1173,1826
827,1172,1827
828,1171,1828
829,1170,1829
830,1169,1830
831,1168,1831
832,1167,1832
833,1166,1833
834,1165,1834
835,1164,1835
836,1163,1836
837,1162,1837
838,1161,1838
839,1160,1839
840,1159,1840
841,1158,1841
842,1157,1842
843,1156,1843
844,1155,1844
845,1154,1845
846,1153,1846
847,1152,1847
848,1151,1848
849,1150,1849
850,1149,1850
851,1148,1851
852,1147,1852
853,1146,1853
854,1145,1854
855,1144,1855
856,1143,1856
857,1142,1857
858,1141,1858
859,1140,1859
860,1139,1860
861,1138,1861
862,1137,1862
863,1136,1863
864,1135,1864
865,1134,1865
866,1133,1866
867,1132,1867
868,1131,1868
869,1130,1869
870,1129,1870
871,1128,1871
872,1127,1872
873,1126,1873
874,1125,1874
875,1124,1875
876,1123,1876
877,1122,1877
878,1121,1878
879,1120,1879
880,1119,1880
881,1118,1881
882,1117,1882
883,1116,1883
884,1115,1884
885,1114,1885
886,1113,1886
887,1112,1887
888,1111,1888
889,1110,1889
890,1109,1890
891,1108,1891
892,1107,1892
893,1106,1893
894,1105,1894
895,1104,1895
896,1103,1896
897,1102,1897
898,1101,1898
899,1100,1899
900,1099,1900
901,1098,1901
902,1097,1902
903,1096,1903
904,1095,1904
905,1094,1905
906,1093,1906
907,1092,1907
908,1091,1908
909,1090,1909
910,1089,1910
911,1088,1911
912,1087,1912
913,1086,1913
914,1085,1914
915,1084,1915
916,1083,1916
917,1082,1917
918,1081,1918
919,1080,1919
920,1079,1920
921,1078,1921
922,1077,1922
923,1076,1923
924,1075,1924
925,1074,1925
926,1073,1926
927,1072,1927
928,1071,1928
929,1070,1929
930,1069,1930
931,1068,1931
932,1067,1932
933,1066,1933
934,1065,1934
935,1064,1935
936,1063,1936
937,1062,1937
938,1061,1938
939,1060,1939
940,1059,1940
941,1058,1941
942,1057,1942
943,1056,1943
944,1055,1944
945,1054,1945
946,1053,1946
947,1052,1947
948,1051,1948
949,1050,1949
950,1049,1950
951,1048,1951
952,1047,1952
953,1046,1953
954,1045,1954
955,1044,1955
956,1043,1956
957,1042,1957
958,1041,1958
959,1040,1959
960,1039,1960
961,1038,1961
962,1037,1962
963,1036,1963
964,1035,1964
965,1034,1965
966,1033,1966
967,1032,1967
968,1031,1968
969,1030,1969
970,1029,1970
971,1028,1971
972,1027,1972
973,1026,1973
974,1025,1974
975,1024,1975
976,1023,1976
977,1022,1977
978,1021,1978
979,1020,1979
980,1019,1980
981,1018,1981
982,1017,1982
983,1016,1983
984,1015,1984
985,1014,1985
986,1013,1986
987,1012,1987
988,1011,1988
989,1010,1989
990,1009,1990
991,1008,1991
992,1007,1992
993,1006,1993
994,1005,1994
995,1004,1995
996,1003,1996
997,1002,1997
998,1001,1998
999,1000,1999
