Analysis data for heap_sort algorithm on random data for n = 1000
# of comparisons: 23382, regression equation:  y = 1.0032 (x) ^ 1.4476 w/ correlation 100.0 %,execution time: 0.009725 s
# of exchanges: 19823, regression equation:  y = 1.0029 (x) ^ 1.4244 w/ correlation 100.0 %
count,presorted values,postsorted values
598,5175,6502
599,8898,6522
600,1611,6542
601,4819,6546
602,9529,6567
603,5294,6575
604,4877,6584
605,2109,6592
606,4508,6595
607,8887,6598
608,8074,6603
609,1556,6613
610,3636,6624
611,2243,6626
612,1212,6648
613,2629,6659
614,8594,6666
615,7415,6683
616,7237,6700
617,3059,6724
618,7934,6731
619,7996,6749
620,5048,6752
621,8382,6763
622,3376,6770
623,2065,6776
624,1500,6777
625,4385,6779
626,9933,6784
627,6874,6788
628,8806,6807
629,4848,6809
630,6731,6826
631,9400,6829
632,3516,6851
633,5110,6856
634,1328,6865
635,8607,6870
636,3954,6874
637,4876,6877
638,1716,6899
639,4656,6901
640,3190,6924
641,3340,6936
642,9587,6941
643,7984,6946
644,9528,6960
645,7153,6988
646,5963,7003
647,7005,7004
648,4077,7005
649,7272,7050
650,4922,7062
651,1263,7078
652,1402,7080
653,8374,7090
654,6666,7093
655,6201,7096
656,4807,7110
657,8478,7118
658,1513,7119
659,8482,7124
660,2858,7136
661,8473,7148
662,4300,7153
663,5722,7156
664,8971,7162
665,8185,7167
666,3114,7176
667,9035,7204
668,9281,7212
669,6262,7223
670,6960,7231
671,6807,7236
672,3551,7237
673,8199,7239
674,1137,7245
675,7574,7253
676,7827,7272
677,7212,7275
678,8210,7312
679,7555,7315
680,3345,7318
681,1583,7325
682,9992,7336
683,1916,7341
684,2020,7348
685,3272,7358
686,3208,7374
687,4168,7375
688,1402,7378
689,5111,7381
690,4744,7413
691,3358,7415
692,8823,7440
693,5825,7446
694,9669,7452
695,4928,7462
696,5090,7466
697,1756,7481
698,7628,7491
699,5405,7496
700,9364,7499
701,3546,7500
702,1680,7503
703,8923,7538
704,6776,7540
705,2246,7552
706,1549,7555
707,4279,7558
708,3581,7567
709,8525,7568
710,2675,7574
711,5423,7577
712,9275,7578
713,9958,7579
714,7633,7587
715,9295,7589
716,3735,7605
717,9213,7609
718,5117,7628
719,7655,7632
720,2502,7633
721,6988,7649
722,4483,7655
723,4328,7665
724,8147,7671
725,1031,7676
726,1182,7677
727,9348,7678
728,4605,7681
729,5425,7696
730,9231,7697
731,2653,7699
732,8180,7709
733,9862,7713
734,6140,7721
735,7245,7726
736,5798,7728
737,9159,7736
738,9116,7754
739,1209,7754
740,5718,7767
741,3910,7782
742,9590,7792
743,3727,7804
744,8030,7821
745,8678,7824
746,4745,7827
747,8352,7828
748,6603,7833
749,5956,7873
750,3631,7874
751,8494,7875
752,4210,7876
753,5682,7893
754,4306,7925
755,3521,7934
756,3258,7944
757,2312,7968
758,3667,7970
759,8137,7974
760,9969,7975
761,3686,7984
762,2650,7987
763,9387,7992
764,4887,7993
765,5493,7996
766,6135,7997
767,1378,8005
768,6020,8023
769,8950,8030
770,9375,8040
771,2358,8051
772,5195,8057
773,8255,8062
774,3271,8064
775,8131,8074
776,3398,8077
777,5556,8079
778,5497,8081
779,8910,8087
780,9665,8092
781,3146,8104
782,3888,8107
783,6330,8110
784,8814,8124
785,4465,8127
786,2630,8131
787,2449,8135
788,6648,8137
789,5179,8147
790,8746,8157
791,7162,8163
792,5369,8170
793,5693,8174
794,2742,8176
795,7609,8180
796,9828,8185
797,9555,8196
798,5744,8199
799,1243,8206
800,1247,8210
801,8157,8217
802,4282,8234
803,3876,8241
804,6777,8245
805,3316,8255
806,3463,8274
807,3837,8280
808,7413,8284
809,3306,8294
810,2116,8306
811,8826,8317
812,2081,8328
813,6485,8332
814,4215,8352
815,3270,8357
816,4342,8358
817,6763,8374
818,7275,8382
819,3966,8405
820,6164,8407
821,3291,8408
822,7728,8422
823,8245,8425
824,9103,8430
825,9022,8457
826,7496,8460
827,2281,8470
828,7167,8473
829,7709,8477
830,2015,8478
831,4529,8482
832,9537,8494
833,7050,8500
834,8630,8504
835,6466,8525
836,3504,8530
837,8680,8536
838,2280,8571
839,3466,8594
840,4614,8607
841,8317,8620
842,4264,8623
843,4945,8627
844,7096,8630
845,3994,8642
846,8662,8655
847,5845,8657
848,8357,8659
849,7348,8661
850,6522,8662
851,5634,8676
852,2311,8678
853,4742,8680
854,7681,8681
855,8163,8696
856,8571,8709
857,3314,8714
858,4058,8729
859,7876,8737
860,5519,8742
861,2183,8746
862,6865,8756
863,7804,8768
864,7874,8785
865,5447,8792
866,5047,8806
867,9851,8814
868,2519,8817
869,3274,8823
870,3098,8826
871,7754,8831
872,9447,8846
873,3931,8853
874,2398,8869
875,7223,8876
876,1582,8881
877,7080,8887
878,8087,8895
879,5675,8898
880,8963,8907
881,4092,8910
882,6349,8911
883,1568,8922
884,6683,8923
885,1124,8934
886,7893,8941
887,6187,8950
888,1379,8963
889,9276,8971
890,3142,8985
891,6626,8992
892,9663,8995
893,6924,9008
894,2156,9022
895,1480,9035
896,7378,9062
897,1870,9080
898,4716,9084
899,2483,9103
900,9384,9116
901,7078,9120
902,9655,9124
903,9084,9128
904,2306,9146
905,5358,9150
906,7767,9153
907,1761,9159
908,8306,9177
909,4806,9186
910,1995,9191
911,6385,9205
912,6086,9213
913,4616,9218
914,6592,9231
915,6149,9240
916,7587,9252
917,1176,9254
918,3609,9275
919,9738,9276
920,1361,9278
921,2651,9279
922,5238,9281
923,1635,9283
924,4435,9295
925,3375,9302
926,6178,9323
927,9548,9333
928,9398,9348
929,7239,9361
930,1553,9364
931,8425,9374
932,8408,9375
933,2758,9384
934,5921,9387
935,2223,9398
936,3395,9400
937,3896,9410
938,6062,9432
939,2635,9437
940,9128,9440
941,2062,9447
942,4949,9477
943,5036,9479
944,7792,9508
945,7821,9528
946,1576,9529
947,8831,9536
948,5066,9537
949,6372,9548
950,4879,9555
951,5136,9559
952,9177,9567
953,1334,9575
954,9479,9587
955,7552,9588
956,3141,9590
957,7873,9602
958,2276,9619
959,9333,9628
960,1753,9638
961,1320,9643
962,6542,9649
963,3873,9650
964,1548,9651
965,3902,9655
966,1895,9663
967,6870,9665
968,5373,9669
969,2577,9671
970,5633,9677
971,1605,9683
972,6598,9690
973,6103,9702
974,6156,9705
975,7236,9713
976,7558,9735
977,8768,9738
978,1425,9742
979,9588,9765
980,7318,9788
981,7540,9802
982,9008,9819
983,9683,9828
984,6215,9842
985,7440,9850
986,1290,9851
987,9735,9862
988,4188,9885
989,7754,9887
990,2920,9891
991,1800,9907
992,5848,9918
993,6877,9925
994,6028,9933
995,8729,9950
996,8696,9956
997,1781,9958
998,7231,9969
999,8294,9992
