Analysis data for natural_merge algorithm on random data for n = 2000
# of comparisons: 20973, regression equation:  y = 1.0017 (x) ^ 1.3207 w/ correlation 100.0 %,execution time: 0.013043 s
# of exchanges: 19969, regression equation:  y = 1.0015 (x) ^ 1.3134 w/ correlation 100.0 %
count,presorted values,postsorted values
251,1771,2132
252,4712,2142
253,3034,2145
254,3542,2152
255,2171,2153
256,7345,2154
257,5652,2158
258,3825,2160
259,9846,2161
260,9578,2163
261,1626,2168
262,9242,2171
263,2545,2186
264,8481,2189
265,7145,2192
266,2742,2200
267,6010,2201
268,5283,2205
269,5074,2207
270,9092,2210
271,5176,2211
272,5046,2211
273,3013,2212
274,6768,2213
275,5052,2213
276,7945,2215
277,4590,2221
278,5478,2225
279,1989,2226
280,5531,2227
281,7862,2233
282,6945,2234
283,1978,2249
284,3275,2251
285,2984,2253
286,8557,2265
287,7972,2269
288,2659,2277
289,1152,2284
290,9132,2288
291,5037,2307
292,9877,2311
293,9023,2318
294,3114,2329
295,7095,2350
296,9373,2355
297,7287,2356
298,4616,2358
299,4695,2372
300,6373,2373
301,7296,2375
302,4094,2377
303,5232,2379
304,9438,2383
305,4249,2386
306,4154,2388
307,7474,2390
308,8685,2393
309,5818,2394
310,1576,2403
311,4884,2409
312,5059,2410
313,2284,2429
314,1680,2431
315,5312,2448
316,9267,2452
317,1396,2457
318,3541,2459
319,2221,2459
320,1420,2463
321,7493,2472
322,3212,2476
323,6707,2484
324,2128,2489
325,2201,2490
326,7448,2495
327,5267,2498
328,1888,2499
329,5294,2500
330,3144,2503
331,6414,2505
332,7678,2507
333,6609,2524
334,2035,2528
335,6775,2533
336,7466,2536
337,3346,2542
338,2594,2545
339,4686,2555
340,3159,2557
341,6183,2559
342,4544,2560
343,9695,2572
344,3434,2573
345,5972,2579
346,8793,2580
347,6050,2581
348,3054,2586
349,8194,2594
350,6607,2596
351,1408,2601
352,5488,2610
353,4954,2616
354,6634,2619
355,8392,2625
356,9121,2631
357,7539,2643
358,6560,2647
359,4890,2648
360,9644,2648
361,4798,2649
362,1339,2652
363,5781,2655
364,8151,2655
365,2207,2658
366,3271,2659
367,3329,2667
368,1357,2670
369,4670,2671
370,6129,2673
371,6214,2680
372,4228,2681
373,7674,2683
374,1823,2692
375,2879,2694
376,6755,2695
377,1663,2701
378,4223,2714
379,9183,2715
380,5874,2718
381,2631,2726
382,8377,2729
383,4280,2735
384,1397,2740
385,4300,2742
386,1128,2743
387,9306,2745
388,9048,2757
389,3077,2764
390,9310,2780
391,5490,2792
392,5729,2804
393,6774,2810
394,5260,2812
395,5680,2813
396,1111,2818
397,9453,2820
398,4717,2833
399,2925,2836
400,7582,2839
401,8410,2840
402,1585,2849
403,2912,2859
404,3179,2861
405,3933,2865
406,7568,2869
407,5024,2869
408,2212,2871
409,9613,2879
410,6828,2880
411,4139,2881
412,4895,2906
413,7833,2909
414,9654,2912
415,8279,2922
416,7815,2923
417,5975,2925
418,9507,2927
419,4281,2929
420,4790,2935
421,9739,2938
422,6041,2941
423,7256,2957
424,3140,2963
425,2189,2965
426,9901,2969
427,1161,2971
428,9337,2984
429,1185,2984
430,3204,2997
431,1322,3005
432,8931,3013
433,9386,3019
434,9057,3034
435,1353,3035
436,2019,3039
437,4660,3040
438,1393,3041
439,9107,3054
440,8514,3056
441,7117,3060
442,7599,3064
443,8808,3067
444,7059,3070
445,9922,3076
446,5277,3077
447,9372,3082
448,8585,3086
449,7330,3091
450,5317,3094
451,1743,3095
452,5278,3096
453,4757,3100
454,5925,3102
455,9558,3107
456,4409,3114
457,2718,3116
458,3276,3126
459,8389,3128
460,9474,3129
461,7404,3136
462,9266,3140
463,1878,3143
464,9598,3144
465,6756,3145
466,2507,3148
467,9841,3150
468,9156,3155
469,1157,3156
470,2409,3159
471,7922,3163
472,4444,3165
473,3853,3166
474,7447,3168
475,4054,3169
476,9228,3171
477,7558,3172
478,4254,3173
479,3076,3176
480,3557,3177
481,5863,3179
482,7140,3182
483,2394,3186
484,9291,3197
485,4556,3200
486,6819,3203
487,4846,3204
488,5647,3212
489,3340,3212
490,2997,3227
491,9896,3228
492,8558,3232
493,3436,3234
494,2601,3235
495,4754,3240
496,9192,3253
497,9166,3255
498,3991,3262
499,6146,3268
500,9067,3271
501,7993,3275
502,7518,3276
503,3876,3279
504,8502,3283
505,3165,3284
506,8824,3286
507,2680,3288
508,1595,3293
509,7630,3294
510,6868,3299
511,5425,3304
512,7247,3310
513,8719,3327
514,3618,3329
515,4886,3336
516,5298,3340
517,7348,3346
518,6603,3348
519,3408,3350
520,6924,3351
521,5839,3371
522,4771,3375
523,7883,3389
524,7740,3408
525,5144,3410
526,7512,3415
527,6033,3416
528,2923,3418
529,3422,3420
530,1324,3422
531,9565,3431
532,5282,3433
533,8448,3434
534,4718,3436
535,6248,3437
536,6589,3442
537,4191,3445
538,6866,3450
539,4252,3454
540,3584,3456
541,8816,3459
542,7646,3461
543,6777,3467
544,8013,3473
545,8679,3485
546,4865,3488
547,4165,3491
548,8898,3492
549,8324,3493
550,8619,3522
551,7615,3523
552,8410,3527
553,4384,3529
554,6115,3537
555,5138,3541
556,7410,3542
557,7864,3548
558,1817,3551
559,4052,3552
560,4232,3554
561,1434,3557
562,1289,3560
563,2249,3574
564,4218,3576
565,9105,3578
566,3623,3584
567,8340,3599
568,1832,3601
569,2647,3611
570,3982,3613
571,1896,3616
572,5290,3617
573,3786,3618
574,2579,3620
575,8872,3623
576,4494,3624
577,8366,3625
578,1579,3629
579,8810,3631
580,4725,3635
581,4450,3645
582,8501,3646
583,7177,3647
584,7501,3649
585,3554,3650
586,3792,3663
587,1922,3669
588,4689,3671
589,9673,3672
590,9234,3677
591,7968,3682
592,4635,3684
593,2379,3688
594,1008,3690
595,1689,3692
596,6051,3693
597,2743,3695
598,4349,3704
599,4581,3707
600,6091,3707
601,2476,3711
602,5083,3712
603,1598,3715
604,3304,3733
605,5810,3734
606,2383,3750
607,4486,3776
608,2091,3780
609,5695,3781
610,4605,3783
611,7243,3786
612,1328,3791
613,8509,3792
614,8114,3793
615,5721,3799
616,1143,3811
617,2881,3820
618,1856,3825
619,8506,3825
620,7873,3830
621,6369,3831
622,2066,3837
623,8240,3842
624,7165,3843
625,1986,3845
626,7914,3846
627,6406,3848
628,3695,3853
629,6440,3861
630,2457,3876
631,2499,3877
632,6097,3882
633,3960,3887
634,9018,3893
635,5716,3898
636,9117,3908
637,8239,3914
638,5053,3922
639,5752,3928
640,1658,3933
641,4969,3949
642,5601,3950
643,3972,3951
644,6675,3960
645,2957,3964
646,4184,3966
647,4198,3972
648,3692,3975
649,5390,3976
650,4741,3982
651,9618,3990
652,4478,3991
653,2859,4000
654,3601,4002
655,8628,4007
656,3671,4013
657,7970,4019
658,2225,4023
659,3348,4033
660,1410,4034
661,4967,4039
662,7564,4041
663,3950,4045
664,2459,4046
665,3145,4047
666,5878,4052
667,8837,4053
668,7326,4054
669,5325,4055
670,1657,4056
671,2524,4057
672,9982,4062
673,6093,4094
674,9745,4098
675,2764,4099
676,7088,4110
677,2922,4115
678,1510,4124
679,1601,4130
680,4763,4133
681,5102,4136
682,9804,4136
683,7485,4139
684,1076,4141
685,8911,4142
686,7672,4146
687,8123,4154
688,7037,4165
689,6005,4173
690,6094,4184
691,6961,4185
692,1440,4191
693,4882,4198
694,3578,4210
695,1695,4212
696,4034,4217
697,7303,4218
698,3456,4223
699,3976,4226
700,7971,4228
701,9517,4228
702,3284,4230
703,6635,4232
704,4607,4235
705,4368,4236
706,6661,4239
707,6842,4246
708,6289,4249
709,3182,4251
710,2861,4252
711,7370,4254
712,1441,4255
713,3279,4262
714,1769,4266
715,5613,4279
716,8050,4280
717,9534,4281
718,3704,4287
719,3523,4288
720,4047,4289
721,5978,4297
722,9898,4300
723,1376,4306
724,4041,4308
725,7726,4317
726,4053,4331
727,3418,4333
728,6858,4335
729,7557,4345
730,8168,4349
731,1437,4350
732,4046,4351
733,1244,4353
734,9273,4357
735,2643,4359
736,1693,4360
737,1592,4364
738,1472,4368
739,9736,4370
740,9757,4371
741,6392,4379
742,6255,4384
743,3877,4385
744,6267,4409
745,1205,4415
746,4530,4418
747,7373,4442
748,6191,4444
749,8754,4446
750,5349,4450
751,7276,4455
752,1300,4458
753,3336,4459
754,2542,4460
755,2017,4466
756,5356,4477
757,7852,4478
758,3212,4483
759,4185,4486
760,9755,4494
761,8330,4498
762,3629,4505
763,3350,4508
764,6081,4509
765,5922,4517
766,8608,4519
767,8904,4524
768,1957,4530
769,7521,4538
770,9016,4540
771,6143,4544
772,1206,4556
773,7016,4558
774,4228,4560
775,1448,4563
776,5796,4564
777,5401,4567
778,2213,4581
779,7754,4586
780,3837,4587
781,9125,4590
782,5342,4594
783,8315,4595
784,3688,4601
785,7471,4605
786,3537,4607
787,4564,4608
788,5491,4614
789,5756,4616
790,2372,4620
791,9324,4626
792,4934,4635
793,2253,4636
794,4226,4642
795,1398,4651
796,7225,4653
797,1604,4656
798,1445,4660
799,9886,4662
800,1085,4670
801,5897,4678
802,4385,4681
803,4699,4685
804,2865,4686
805,5289,4689
806,5728,4690
807,8708,4691
808,3467,4695
809,4002,4699
810,9615,4712
811,3150,4714
812,3294,4717
813,9820,4718
814,5064,4721
815,6074,4725
816,9157,4729
817,3613,4733
818,8661,4735
819,9322,4741
820,5388,4752
821,8590,4754
822,5913,4756
823,4297,4757
824,9265,4761
825,8942,4762
826,9553,4763
827,4595,4770
828,2027,4771
829,7151,4776
830,1571,4778
831,1137,4785
832,6034,4790
833,7043,4798
834,5617,4814
835,8877,4815
836,6275,4818
837,1659,4823
838,1730,4837
839,9893,4846
840,7394,4855
841,8599,4864
842,9850,4865
843,7482,4869
844,9700,4877
845,2935,4882
846,2356,4884
847,4815,4885
848,1983,4886
849,8798,4890
850,7631,4894
851,9499,4895
852,2780,4902
853,5701,4903
854,6820,4904
855,2484,4906
856,6049,4910
857,5244,4915
858,2030,4918
859,8285,4932
860,1641,4934
861,5632,4937
862,3019,4942
863,5954,4945
864,7812,4954
865,1549,4960
866,7826,4963
867,9742,4964
868,3574,4967
869,7428,4969
870,7432,4971
871,2938,4978
872,2528,4984
873,5171,4985
874,7789,4992
875,7882,4994
876,8684,5014
877,7881,5024
878,7191,5037
879,5886,5043
880,8322,5046
881,3283,5048
882,7898,5050
883,7683,5051
884,4000,5052
885,2909,5053
886,8112,5058
887,2833,5059
888,5792,5060
889,1638,5064
890,1331,5065
891,5332,5070
892,2071,5074
893,3235,5083
894,7890,5097
895,2040,5099
896,8962,5100
897,3415,5102
898,6423,5107
899,9584,5111
900,3964,5112
901,5336,5121
902,6326,5127
903,4601,5132
904,8273,5138
905,4932,5139
906,3169,5144
907,6137,5145
908,3599,5146
909,5386,5163
910,4173,5171
911,1456,5176
912,4735,5184
913,1654,5186
914,2152,5200
915,4442,5205
916,6171,5211
917,8233,5229
918,3552,5232
919,4371,5239
920,6696,5244
921,4942,5260
922,3733,5264
923,2127,5267
924,8437,5277
925,4317,5278
926,1535,5282
927,5634,5283
928,5070,5284
929,2329,5288
930,4306,5289
931,3005,5290
932,8199,5292
933,1690,5294
934,1747,5295
935,6761,5298
936,2029,5309
937,4651,5310
938,7804,5312
939,9828,5315
940,1561,5317
941,6608,5325
942,3914,5329
943,7405,5332
944,8856,5333
945,1570,5334
946,6890,5336
947,6853,5342
948,9662,5346
949,7422,5349
950,1417,5350
951,1327,5355
952,5641,5356
953,4239,5368
954,4864,5369
955,2555,5382
956,9522,5386
957,2119,5388
958,6985,5390
959,2160,5394
960,4331,5399
961,4477,5401
962,1216,5406
963,6210,5412
964,4918,5415
965,4217,5416
966,7597,5418
967,9894,5425
968,5239,5428
969,5953,5430
970,5058,5442
971,2655,5454
972,9704,5467
973,8148,5469
974,2410,5471
975,7101,5474
976,8831,5478
977,1240,5480
978,5888,5482
979,9169,5488
980,6218,5490
981,9614,5491
982,1818,5494
983,1404,5499
984,9281,5500
985,1709,5512
986,9034,5515
987,6880,5518
988,6861,5519
989,1459,5525
990,7437,5531
991,4357,5535
992,5399,5541
993,6856,5543
994,9611,5545
995,6337,5561
996,5284,5562
997,2804,5563
998,8002,5573
999,6086,5582
1000,9477,5596
1001,6857,5601
1002,9295,5613
1003,1915,5617
1004,1585,5621
1005,7182,5625
1006,4498,5630
1007,4236,5632
1008,7442,5634
1009,3898,5637
1010,8920,5641
1011,4814,5643
1012,4146,5647
1013,1820,5652
1014,7460,5659
1015,6740,5661
1016,2003,5663
1017,4287,5666
1018,9127,5670
1019,2818,5676
1020,7907,5680
1021,2233,5686
1022,1361,5688
1023,8998,5690
1024,7814,5695
1025,2251,5698
1026,7451,5701
1027,1921,5716
1028,6021,5720
1029,2963,5721
1030,7667,5723
1031,1146,5724
1032,2648,5728
1033,1304,5729
1034,6453,5752
1035,5471,5755
1036,3060,5756
1037,4776,5760
1038,5914,5766
1039,2311,5772
1040,1468,5773
1041,3527,5781
1042,8287,5792
1043,9375,5796
1044,6987,5803
1045,4255,5806
1046,6837,5807
1047,1119,5810
1048,4906,5810
1049,1166,5813
1050,1933,5816
1051,8051,5818
1052,7439,5822
1053,3410,5832
1054,2536,5838
1055,4761,5839
1056,2655,5846
1057,6068,5847
1058,2077,5850
1059,3155,5854
1060,5838,5856
1061,6912,5859
1062,3734,5860
1063,9913,5862
1064,7333,5863
1065,1778,5867
1066,7158,5871
1067,6194,5873
1068,6588,5874
1069,1077,5878
1070,5368,5886
1071,9650,5887
1072,3442,5888
1073,7755,5895
1074,8682,5897
1075,6901,5903
1076,7592,5903
1077,8449,5913
1078,4517,5914
1079,4098,5918
1080,1378,5921
1081,1080,5922
1082,3491,5925
1083,9087,5927
1084,2572,5938
1085,1180,5945
1086,5334,5949
1087,8128,5949
1088,1924,5950
1089,8332,5953
1090,7647,5954
1091,9947,5955
1092,6284,5959
1093,2234,5961
1094,3845,5972
1095,8226,5975
1096,8101,5978
1097,3492,5992
1098,3611,5996
1099,1367,5998
1100,1861,6001
1101,3253,6003
1102,7547,6005
1103,7143,6010
1104,9196,6021
1105,8235,6026
1106,5961,6033
1107,2670,6034
1108,2745,6041
1109,4466,6049
1110,3262,6050
1111,6973,6051
1112,9388,6068
1113,7491,6069
1114,6100,6070
1115,3173,6074
1116,6637,6081
1117,2158,6084
1118,2393,6086
1119,3100,6090
1120,4013,6091
1121,4540,6093
1122,4136,6093
1123,6738,6094
1124,1011,6097
1125,5637,6100
1126,5288,6107
1127,6444,6115
1128,8064,6124
1129,2145,6129
1130,3126,6137
1131,1672,6140
1132,4279,6143
1133,4681,6146
1134,8079,6149
1135,4729,6154
1136,5112,6156
1137,2839,6157
1138,2906,6165
1139,5955,6167
1140,9197,6171
1141,1862,6175
1142,3684,6183
1143,2559,6188
1144,6888,6191
1145,7791,6194
1146,9601,6198
1147,8570,6210
1148,3707,6214
1149,3148,6215
1150,7108,6218
1151,9397,6221
1152,2350,6226
1153,3624,6232
1154,5895,6248
1155,5394,6254
1156,4560,6255
1157,2277,6264
1158,6254,6267
1159,2969,6273
1160,8094,6274
1161,9418,6275
1162,6621,6284
1163,2984,6289
1164,6702,6289
1165,7709,6299
1166,5676,6310
1167,5643,6325
1168,6685,6326
1169,2452,6336
1170,6691,6337
1171,7715,6338
1172,4837,6339
1173,9952,6344
1174,8362,6357
1175,5859,6369
1176,7698,6373
1177,3035,6380
1178,8183,6389
1179,8870,6390
1180,5406,6392
1181,5724,6400
1182,9847,6403
1183,4335,6406
1184,1866,6413
1185,8693,6414
1186,8095,6420
1187,5755,6423
1188,2448,6440
1189,5949,6441
1190,9188,6443
1191,7920,6444
1192,7777,6453
1193,3039,6463
1194,7124,6469
1195,1488,6472
1196,5563,6479
1197,4690,6481
1198,3268,6493
1199,6891,6500
1200,8613,6503
1201,4057,6504
1202,8721,6515
1203,8548,6537
1204,1113,6548
1205,2459,6557
1206,3156,6560
1207,7863,6566
1208,4538,6569
1209,5515,6578
1210,5582,6583
1211,6962,6587
1212,6841,6588
1213,9832,6589
1214,6338,6590
1215,2729,6592
1216,4762,6594
1217,6763,6603
1218,2658,6607
1219,6881,6608
1220,8467,6609
1221,6403,6610
1222,8978,6613
1223,4333,6614
1224,8592,6621
1225,2205,6623
1226,6976,6624
1227,4360,6631
1228,2625,6634
1229,8173,6635
1230,4636,6637
1231,8915,6650
1232,7106,6654
1233,1597,6661
1234,6026,6662
1235,8777,6674
1236,1349,6675
1237,5097,6677
1238,1154,6679
1239,7281,6682
1240,6198,6685
1241,7334,6688
1242,9698,6691
1243,2161,6696
1244,2142,6699
1245,1755,6702
1246,4519,6703
1247,4945,6707
1248,7981,6708
1249,3799,6709
1250,8620,6715
1251,7864,6738
1252,1749,6740
1253,9328,6747
1254,3166,6755
1255,1284,6755
1256,3712,6756
1257,7915,6761
1258,1414,6763
1259,2586,6766
1260,9574,6768
1261,2388,6774
1262,5048,6775
1263,9342,6776
1264,7395,6777
1265,8100,6778
1266,3293,6782
1267,9160,6782
1268,1441,6783
1269,9535,6786
1270,2927,6788
1271,3617,6798
1272,7403,6809
1273,8270,6819
1274,8492,6820
1275,2098,6828
1276,7982,6831
1277,6504,6835
1278,9379,6837
1279,8132,6841
1280,6682,6842
1281,4721,6843
1282,3848,6853
1283,6093,6856
1284,9543,6857
1285,8041,6858
1286,2849,6861
1287,8654,6866
1288,5043,6868
1289,3082,6870
1290,7082,6880
1291,7002,6881
1292,6469,6884
1293,5416,6888
1294,4141,6889
1295,4567,6890
1296,4007,6891
1297,6274,6897
1298,6889,6901
1299,3070,6905
1300,2200,6911
1301,3990,6912
1302,1126,6920
1303,6831,6924
1304,6783,6945
1305,9771,6947
1306,9187,6961
1307,5670,6962
1308,3172,6963
1309,5229,6973
1310,8518,6976
1311,8714,6978
1312,9701,6980
1313,8845,6985
1314,9396,6987
1315,6699,7001
1316,9889,7002
1317,2095,7008
1318,5519,7016
1319,2226,7021
1320,4251,7033
1321,7635,7037
1322,7388,7041
1323,7352,7043
1324,9605,7049
1325,8069,7051
1326,2163,7059
1327,8806,7064
1328,5690,7065
1329,1186,7082
1330,2649,7088
1331,6911,7093
1332,6167,7095
1333,7364,7101
1334,4587,7103
1335,9236,7105
1336,9435,7106
1337,1843,7108
1338,2377,7112
1339,2560,7115
1340,9985,7116
1341,2840,7117
1342,6755,7120
1343,6631,7124
1344,3887,7140
1345,5518,7143
1346,5867,7145
1347,5927,7146
1348,5723,7151
1349,7103,7157
1350,1917,7158
1351,8720,7165
1352,4212,7177
1353,7146,7182
1354,2820,7189
1355,3107,7191
1356,7093,7197
1357,3493,7201
1358,8432,7225
1359,1155,7243
1360,6843,7247
1361,3136,7253
1362,6786,7254
1363,5525,7256
1364,9509,7262
1365,5500,7272
1366,1675,7273
1367,2557,7276
1368,7051,7281
1369,2652,7287
1370,3143,7296
1371,1160,7301
1372,3616,7303
1373,9719,7314
1374,4246,7322
1375,9120,7326
1376,8572,7328
1377,9069,7330
1378,5873,7333
1379,3966,7334
1380,5822,7340
1381,6747,7344
1382,2812,7345
1383,3351,7348
1384,5562,7352
1385,9451,7364
1386,8060,7365
1387,3663,7370
1388,1829,7373
1389,2813,7384
1390,6124,7388
1391,4937,7394
1392,6884,7395
1393,1121,7401
1394,6515,7403
1395,3949,7404
1396,3811,7405
1397,8546,7410
1398,3286,7422
1399,3171,7423
1400,8487,7424
1401,9776,7428
1402,4142,7432
1403,5938,7437
1404,7591,7439
1405,5903,7442
1406,7262,7447
1407,8607,7448
1408,8452,7449
1409,7008,7451
1410,4235,7454
1411,6357,7456
1412,9060,7460
1413,3831,7464
1414,6149,7466
1415,7832,7471
1416,8745,7471
1417,2403,7474
1418,9272,7482
1419,5050,7483
1420,2001,7485
1421,6688,7491
1422,2084,7492
1423,7033,7493
1424,4459,7494
1425,1291,7501
1426,5992,7504
1427,2971,7508
1428,9966,7512
1429,6782,7513
1430,2714,7516
1431,7695,7518
1432,9400,7521
1433,2929,7523
1434,4678,7535
1435,9827,7539
1436,3780,7544
1437,4818,7547
1438,5998,7557
1439,6090,7558
1440,2965,7559
1441,3086,7563
1442,9734,7564
1443,9064,7565
1444,6389,7566
1445,4894,7568
1446,7273,7573
1447,9314,7582
1448,7483,7591
1449,6788,7592
1450,8278,7595
1451,6069,7597
1452,6569,7599
1453,6782,7606
1454,1558,7612
1455,4458,7615
1456,7513,7626
1457,4656,7630
1458,4626,7631
1459,6503,7635
1460,3431,7636
1461,9063,7638
1462,1181,7646
1463,3116,7646
1464,3529,7647
1465,9502,7667
1466,7979,7668
1467,9251,7672
1468,9114,7674
1469,5535,7678
1470,8006,7683
1471,5186,7695
1472,2028,7698
1473,5903,7709
1474,9884,7713
1475,8677,7715
1476,9150,7717
1477,7544,7725
1478,5355,7726
1479,7857,7734
1480,4455,7740
1481,1803,7748
1482,5573,7750
1483,4756,7754
1484,2836,7755
1485,2610,7771
1486,9567,7777
1487,7423,7789
1488,2227,7791
1489,2429,7804
1490,5315,7812
1491,4460,7814
1492,9164,7815
1493,4752,7826
1494,3102,7832
1495,9433,7833
1496,1998,7836
1497,3371,7839
1498,9595,7851
1499,3197,7852
1500,6674,7854
1501,1211,7857
1502,4266,7859
1503,3228,7862
1504,4915,7863
1505,9488,7864
1506,6980,7864
1507,7668,7873
1508,2269,7881
1509,7573,7882
1510,7116,7883
1511,1988,7890
1512,1993,7896
1513,4351,7897
1514,3635,7898
1515,7254,7901
1516,8104,7907
1517,7494,7910
1518,7523,7911
1519,9146,7914
1520,3129,7915
1521,9965,7918
1522,1760,7920
1523,8344,7921
1524,5428,7922
1525,8826,7925
1526,5847,7945
1527,9511,7947
1528,2695,7956
1529,3631,7957
1530,4903,7964
1531,1999,7968
1532,4586,7969
1533,8944,7970
1534,5766,7971
1535,1127,7972
1536,5415,7975
1537,2034,7979
1538,7041,7981
1539,3433,7982
1540,5369,7988
1541,3825,7993
1542,1435,7995
1543,8424,8002
1544,8586,8006
1545,6610,8012
1546,2701,8013
1547,5860,8019
1548,3488,8021
1549,3461,8028
1550,9907,8038
1551,6154,8041
1552,8437,8050
1553,6289,8051
1554,8655,8060
1555,2671,8064
1556,6835,8067
1557,9039,8069
1558,6390,8079
1559,5295,8080
1560,6500,8082
1561,5430,8094
1562,6963,8095
1563,2489,8100
1564,3882,8101
1565,3064,8104
1566,3647,8105
1567,2215,8112
1568,1744,8114
1569,9976,8123
1570,9381,8128
1571,8531,8129
1572,2667,8131
1573,5945,8132
1574,6232,8137
1575,5698,8144
1576,6703,8148
1577,6441,8151
1578,4620,8152
1579,9037,8168
1580,6380,8173
1581,1066,8183
1582,7646,8186
1583,5686,8194
1584,6413,8199
1585,6587,8205
1586,7947,8208
1587,4563,8209
1588,9667,8226
1589,4379,8233
1590,9497,8234
1591,8208,8235
1592,7120,8239
1593,8209,8240
1594,7636,8263
1595,6443,8268
1596,8968,8270
1597,7322,8273
1598,8342,8275
1599,9323,8278
1600,1250,8279
1601,5832,8285
1602,9920,8287
1603,1368,8299
1604,8131,8315
1605,5625,8322
1606,3620,8324
1607,1171,8330
1608,7449,8332
1609,3299,8340
1610,9246,8342
1611,9036,8344
1612,4056,8355
1613,1023,8361
1614,7975,8362
1615,3459,8366
1616,5949,8367
1617,3843,8371
1618,7401,8377
1619,9119,8385
1620,5545,8389
1621,7925,8392
1622,2694,8410
1623,5659,8410
1624,7253,8416
1625,1303,8424
1626,3375,8432
1627,1049,8437
1628,3168,8437
1629,4885,8439
1630,4033,8441
1631,9896,8448
1632,6221,8449
