Analysis data for natural_merge algorithm on random data for n = 1500
# of comparisons: 15239, regression equation:  y = 1.0017 (x) ^ 1.3207 w/ correlation 100.0 %,execution time: 0.009998 s
# of exchanges: 14489, regression equation:  y = 1.0015 (x) ^ 1.3134 w/ correlation 100.0 %
count,presorted values,postsorted values
626,3152,5358
627,9966,5366
628,9048,5368
629,5006,5374
630,4235,5394
631,2628,5405
632,4492,5406
633,7563,5409
634,5664,5410
635,2597,5411
636,8121,5417
637,7630,5421
638,4442,5435
639,7757,5439
640,6823,5441
641,4422,5442
642,4711,5445
643,8009,5448
644,1150,5453
645,3065,5456
646,9948,5478
647,1708,5479
648,1045,5481
649,2693,5487
650,1740,5491
651,1839,5512
652,5207,5535
653,4940,5542
654,9479,5545
655,8685,5546
656,4983,5557
657,7469,5568
658,8077,5578
659,3265,5584
660,9164,5598
661,9614,5603
662,7433,5604
663,1577,5613
664,9035,5626
665,6289,5632
666,4066,5639
667,5971,5657
668,3748,5658
669,5441,5664
670,3048,5668
671,6928,5673
672,6682,5676
673,9795,5681
674,3800,5690
675,9548,5697
676,3192,5724
677,9016,5729
678,8563,5736
679,6946,5738
680,9071,5740
681,7282,5747
682,8497,5757
683,6492,5763
684,8206,5766
685,1725,5800
686,8276,5805
687,4249,5814
688,1779,5823
689,8411,5835
690,8139,5847
691,9834,5849
692,5852,5852
693,1001,5854
694,2146,5857
695,4950,5858
696,9624,5877
697,8868,5882
698,2801,5884
699,8631,5887
700,4000,5890
701,1872,5917
702,2402,5922
703,4844,5923
704,2761,5924
705,2669,5929
706,5613,5932
707,5210,5938
708,9006,5942
709,7973,5949
710,5439,5950
711,9127,5954
712,2295,5956
713,8406,5958
714,3276,5959
715,9695,5962
716,9426,5966
717,3408,5967
718,6098,5971
719,4518,5972
720,4984,5978
721,3092,5980
722,6654,5983
723,1813,5985
724,8926,5987
725,3411,6001
726,3906,6003
727,8592,6011
728,1921,6029
729,3285,6030
730,4613,6042
731,5491,6048
732,4120,6056
733,4440,6060
734,9043,6061
735,7079,6062
736,6069,6069
737,9237,6089
738,3998,6090
739,9080,6098
740,4219,6114
741,2271,6117
742,6913,6134
743,2907,6141
744,5882,6142
745,4297,6147
746,8106,6152
747,2609,6164
748,3771,6166
749,8327,6170
750,5978,6175
751,1002,6176
752,7988,6183
753,8444,6211
754,8544,6215
755,3294,6227
756,6489,6252
757,6278,6271
758,5456,6278
759,5208,6289
760,9340,6290
761,3982,6322
762,2932,6324
763,2239,6337
764,8227,6356
765,3479,6395
766,5173,6398
767,4592,6412
768,6525,6417
769,5956,6425
770,5248,6452
771,8674,6456
772,2329,6458
773,8226,6470
774,8914,6488
775,9086,6489
776,4580,6492
777,1416,6506
778,4595,6507
779,4519,6515
780,9032,6516
781,8072,6525
782,7123,6530
783,6570,6539
784,3569,6544
785,9718,6549
786,8203,6555
787,8148,6563
788,3488,6570
789,8270,6583
790,2186,6614
791,2398,6615
792,6417,6617
793,9755,6621
794,1059,6634
795,1181,6643
796,6183,6644
797,5215,6645
798,2676,6654
799,4633,6667
800,1842,6668
801,7393,6671
802,6727,6677
803,4862,6682
804,2339,6688
805,2082,6694
806,1378,6710
807,8848,6716
808,4107,6727
809,4730,6731
810,5014,6746
811,1004,6760
812,6117,6769
813,3611,6770
814,2007,6785
815,4896,6790
816,6011,6803
817,7422,6806
818,6861,6821
819,6634,6823
820,5724,6843
821,9364,6849
822,5959,6861
823,8158,6871
824,1223,6874
825,8140,6881
826,9706,6899
827,6999,6904
828,7644,6908
829,5227,6913
830,1611,6922
831,8104,6928
832,1832,6933
833,4609,6937
834,5757,6941
835,1224,6943
836,9161,6946
837,3706,6947
838,3947,6948
839,4370,6959
840,4684,6964
841,1098,6971
842,4526,6981
843,3935,6982
844,8944,6983
845,2663,6985
846,9336,6988
847,2899,6989
848,9269,6994
849,2895,6996
850,5658,6998
851,3822,6999
852,6731,7004
853,2138,7006
854,2587,7007
855,7637,7009
856,3883,7020
857,5857,7026
858,1769,7030
859,3525,7036
860,4814,7043
861,7391,7051
862,1280,7054
863,6544,7057
864,8127,7066
865,9403,7067
866,8533,7079
867,3428,7090
868,2434,7097
869,4647,7098
870,2383,7107
871,3821,7112
872,6152,7123
873,8734,7138
874,5417,7139
875,3646,7141
876,5639,7154
877,1418,7156
878,6056,7167
879,6170,7169
880,5281,7185
881,2883,7188
882,5228,7223
883,3719,7238
884,1025,7247
885,3124,7255
886,8117,7263
887,2362,7266
888,6452,7281
889,2275,7282
890,3256,7286
891,3850,7294
892,7710,7297
893,6134,7309
894,9440,7316
895,6899,7317
896,8295,7325
897,4681,7332
898,7107,7335
899,7917,7341
900,5814,7345
901,8922,7347
902,2198,7349
903,4022,7357
904,7051,7363
905,4537,7368
906,4294,7377
907,7090,7381
908,4300,7386
909,5932,7391
910,5358,7393
911,9792,7394
912,3061,7417
913,9560,7422
914,4528,7432
915,8459,7433
916,9984,7446
917,2740,7451
918,7659,7452
919,1311,7458
920,9739,7467
921,9200,7469
922,6785,7479
923,4342,7493
924,1349,7499
925,4234,7517
926,2742,7519
927,4376,7521
928,5980,7522
929,5884,7523
930,9769,7535
931,6983,7535
932,1673,7537
933,1643,7539
934,5747,7541
935,7169,7545
936,1986,7547
937,4799,7551
938,6982,7561
939,9564,7563
940,8597,7565
941,5823,7572
942,8082,7581
943,7561,7587
944,1429,7621
945,5108,7625
946,7345,7626
947,9922,7630
948,1466,7637
949,1486,7643
950,9852,7644
951,1976,7653
952,4096,7659
953,3969,7663
954,4589,7669
955,1056,7685
956,2524,7694
957,2040,7704
958,8288,7706
959,8388,7710
960,7522,7713
961,3958,7728
962,9126,7753
963,1186,7756
964,8849,7757
965,4338,7763
966,4616,7769
967,2754,7773
968,7918,7776
969,9034,7782
970,5668,7807
971,7535,7832
972,2224,7834
973,8915,7841
974,4778,7854
975,2734,7868
976,8040,7870
977,5736,7874
978,1604,7906
979,7565,7909
980,6770,7917
981,7704,7918
982,9076,7931
983,1249,7943
984,6515,7944
985,5954,7958
986,5291,7960
987,6998,7962
988,9797,7973
989,6922,7975
990,2153,7986
991,7141,7988
992,2655,7994
993,9842,8003
994,8994,8008
995,5405,8009
996,4686,8018
997,9635,8023
998,6042,8033
999,6621,8035
1000,2703,8037
1001,7363,8040
1002,2633,8071
1003,5854,8072
1004,5122,8077
1005,2043,8082
1006,1037,8089
1007,9314,8091
1008,2741,8093
1009,7381,8099
1010,9475,8104
1011,7756,8106
1012,6539,8110
1013,4744,8117
1014,5800,8121
1015,9245,8127
1016,1823,8130
1017,6643,8136
1018,2742,8139
1019,9309,8140
1020,3206,8145
1021,4225,8147
1022,3542,8148
1023,1572,8150
1024,1240,8158
1025,5139,8166
1026,7112,8179
1027,7521,8186
1028,4959,8190
1029,2736,8194
1030,9044,8200
1031,5987,8203
1032,3949,8206
1033,7341,8209
1034,5022,8216
1035,1004,8226
1036,7943,8227
1037,7975,8242
1038,7832,8250
1039,6668,8270
1040,2789,8271
1041,3319,8276
1042,6985,8280
1043,3435,8288
1044,9191,8290
1045,9274,8295
1046,6142,8327
1047,2265,8329
1048,1899,8342
1049,8896,8346
1050,1747,8378
1051,4543,8385
1052,2326,8386
1053,3181,8388
1054,2955,8406
1055,6412,8411
1056,9581,8415
1057,3696,8421
1058,6555,8444
1059,6062,8458
1060,7377,8459
1061,4388,8470
1062,8872,8497
1063,6904,8499
1064,3785,8525
1065,7452,8533
1066,1033,8542
1067,1274,8544
1068,5983,8547
1069,3828,8563
1070,7870,8584
1071,9861,8592
1072,7713,8595
1073,2521,8597
1074,9295,8610
1075,5156,8612
1076,4478,8614
1077,8216,8621
1078,4955,8631
1079,4702,8642
1080,5487,8646
1081,1815,8649
1082,3027,8650
1083,8776,8660
1084,7006,8661
1085,9920,8662
1086,9783,8674
1087,2187,8679
1088,6227,8681
1089,2192,8685
1090,1008,8697
1091,6971,8709
1092,2674,8710
1093,5271,8730
1094,1771,8734
1095,9806,8751
1096,2297,8761
1097,4796,8776
1098,5958,8801
1099,5106,8825
1100,8650,8832
1101,1302,8841
1102,7347,8848
1103,1668,8849
1104,4654,8868
1105,1512,8872
1106,9559,8876
1107,4504,8880
1108,5568,8890
1109,2244,8895
1110,2174,8896
1111,7685,8914
1112,1644,8915
1113,3871,8920
1114,5268,8921
1115,7066,8922
1116,6746,8926
1117,5962,8939
1118,9668,8944
1119,2014,8948
1120,2289,8979
1121,4239,8982
1122,8035,8993
1123,9675,8994
1124,7368,9006
1125,5442,9010
1126,5121,9013
1127,8832,9016
1128,7026,9032
1129,2241,9034
1130,1695,9035
1131,3138,9040
1132,5243,9043
1133,6645,9044
1134,1006,9048
1135,9553,9049
1136,9723,9059
1137,9673,9071
1138,7807,9076
1139,6806,9077
1140,5929,9080
1141,9536,9084
1142,2097,9086
1143,7156,9090
1144,3872,9122
1145,1726,9126
1146,5409,9127
1147,5025,9137
1148,9309,9161
1149,9789,9164
1150,8921,9188
1151,7960,9191
1152,3067,9196
1153,3794,9200
1154,7551,9202
1155,1996,9204
1156,2283,9232
1157,1339,9237
1158,6176,9245
1159,9522,9252
1160,5847,9265
1161,1159,9269
1162,7834,9270
1163,9602,9274
1164,7317,9293
1165,9252,9295
1166,1259,9305
1167,9591,9309
1168,5279,9309
1169,8385,9312
1170,1913,9313
1171,8649,9314
1172,9763,9315
1173,1262,9331
1174,1625,9336
1175,6089,9340
1176,2176,9343
1177,4467,9346
1178,2872,9364
1179,3306,9372
1180,8761,9378
1181,5332,9403
1182,1565,9408
1183,9894,9415
1184,1389,9426
1185,4843,9427
1186,3404,9440
1187,7223,9447
1188,1712,9475
1189,3924,9479
1190,7545,9500
1191,3743,9503
1192,2395,9522
1193,8250,9525
1194,1489,9536
1195,3553,9538
1196,9583,9542
1197,4187,9546
1198,2849,9548
1199,3760,9553
1200,4076,9559
1201,7247,9560
1202,3948,9564
1203,8890,9578
1204,6563,9580
1205,2280,9581
1206,1484,9583
1207,9378,9589
1208,7188,9591
1209,5008,9597
1210,4991,9602
1211,7962,9614
1212,5235,9623
1213,9447,9624
1214,9944,9629
1215,6583,9634
1216,8023,9635
1217,2545,9647
1218,3753,9650
1219,8595,9664
1220,7519,9668
1221,1772,9673
1222,9889,9675
1223,7854,9684
1224,6166,9695
1225,9415,9696
1226,5158,9697
1227,1733,9706
1228,2603,9718
1229,5410,9723
1230,4196,9726
1231,7621,9736
1232,6933,9739
1233,1388,9746
1234,1241,9755
1235,4891,9756
1236,2509,9759
1237,3662,9763
1238,5697,9764
1239,13344,9769
1240,9629,9771
1241,3104,9783
1242,1118,9786
1243,4140,9789
1244,7669,9791
1245,7154,9792
1246,2109,9795
1247,6943,9797
1248,2765,9806
1249,9408,9821
1250,2401,9834
1251,8110,9836
1252,3194,9842
1253,4393,9852
1254,3541,9861
1255,6988,9872
1256,4652,9873
1257,1687,9889
1258,7043,9894
1259,2461,9908
1260,7335,9914
1261,8290,9920
1262,2230,9921
1263,9697,9922
1264,2427,9940
1265,1267,9944
1266,3349,9948
1267,8421,9966
1268,4538,9971
1269,4229,9973
1270,7694,9984
1271,6215,9990
1272,7263,13344
1273,2320,1112
1274,9717,1115
1275,7271,1139
1276,8287,1232
1277,1139,1275
1278,3169,1393
1279,5287,1420
1280,9595,1422
1281,9404,1483
1282,2331,1501
1283,8155,1502
1284,7200,1521
1285,9603,1539
1286,8999,1716
1287,8021,1817
1288,7406,1852
1289,1502,1855
1290,2370,1886
1291,5757,1984
1292,2803,2037
1293,3984,2072
1294,8356,2098
1295,8374,2123
1296,9197,2124
1297,1817,2131
1298,8772,2188
1299,9022,2197
1300,4481,2226
1301,2226,2242
1302,9955,2283
1303,2357,2320
1304,2649,2331
1305,4793,2338
1306,1115,2345
1307,1420,2354
1308,5749,2357
1309,9923,2370
1310,7028,2455
1311,4832,2462
1312,5397,2464
1313,6782,2465
1314,2124,2474
1315,5412,2606
1316,4498,2649
1317,2242,2679
1318,1393,2700
1319,2188,2709
1320,7919,2803
1321,8871,2910
1322,5045,3024
1323,3756,3094
1324,9036,3096
1325,9190,3140
1326,5667,3144
1327,2072,3169
1328,7707,3211
1329,5165,3234
1330,8278,3272
1331,5320,3320
1332,9420,3423
1333,9567,3512
1334,2338,3563
1335,1716,3633
1336,5323,3672
1337,8333,3707
1338,1521,3756
1339,2345,3768
1340,2131,3784
1341,1852,3811
1342,7622,3851
1343,9532,3929
1344,9518,3939
1345,5723,3944
1346,7423,3984
1347,3140,4014
1348,3024,4086
1349,4987,4116
1350,5309,4117
1351,2679,4137
1352,6706,4263
1353,2464,4337
1354,2455,4356
1355,3811,4432
1356,7258,4474
1357,8762,4481
1358,8202,4498
1359,6083,4529
1360,4356,4554
1361,8752,4648
1362,9887,4732
1363,3234,4769
1364,9592,4793
1365,6284,4832
1366,3423,4838
1367,8552,4871
1368,3707,4911
1369,8330,4987
1370,1886,5045
1371,8397,5088
1372,5434,5110
1373,7468,5165
1374,3784,5287
1375,5110,5305
1376,6251,5309
1377,8843,5320
1378,6487,5323
1379,1483,5383
1380,7346,5387
1381,5797,5397
1382,5959,5412
1383,3211,5414
1384,2709,5434
1385,2474,5667
1386,8034,5694
1387,4137,5709
1388,1855,5723
1389,1275,5749
1390,8024,5757
1391,4838,5780
1392,9272,5797
1393,5780,5848
1394,9078,5931
1395,2462,5959
1396,8728,6073
1397,2197,6083
1398,3094,6104
1399,6873,6127
1400,5848,6140
1401,1501,6199
1402,6451,6251
1403,8080,6284
1404,4732,6451
1405,6199,6487
1406,3563,6651
1407,4554,6706
1408,7725,6782
1409,9250,6825
1410,5709,6873
1411,9004,7028
1412,2098,7200
1413,7935,7258
1414,9480,7271
1415,3672,7320
1416,5414,7346
1417,2037,7406
1418,4116,7423
1419,3768,7468
1420,9146,7622
1421,9918,7707
1422,9590,7725
1423,9472,7845
1424,2354,7919
1425,6825,7935
1426,1984,7982
1427,5694,8002
1428,2910,8021
1429,5088,8024
1430,9620,8034
1431,2465,8079
1432,8620,8080
1433,6104,8155
1434,4337,8202
1435,7320,8278
1436,3096,8287
1437,3929,8330
1438,7845,8333
1439,8857,8356
1440,3944,8374
1441,5931,8397
1442,2700,8448
1443,7982,8512
1444,4117,8552
1445,4263,8620
1446,8512,8728
1447,9977,8752
1448,8448,8762
1449,3851,8772
1450,2283,8843
1451,3512,8857
1452,3939,8871
1453,9054,8881
1454,5305,8999
1455,1539,9004
1456,1232,9022
1457,4086,9036
1458,3272,9054
1459,3633,9078
1460,9974,9146
1461,8881,9190
1462,9617,9197
1463,4648,9250
1464,6073,9272
1465,3144,9404
1466,2606,9420
1467,4529,9472
1468,4432,9480
1469,2123,9518
1470,3320,9532
1471,5387,9567
1472,6651,9590
1473,4014,9592
1474,5383,9595
1475,4769,9603
1476,1112,9613
1477,8079,2889
1478,4871,3078
1479,9613,3628
1480,1422,4166
1481,6140,4954
1482,8002,5318
1483,4911,5682
1484,4474,7071
1485,6127,7340
1486,4166,8197
1487,3078,8634
1488,5682,9218
1489,9218,9454
1490,5318,5915
1491,7071,9617
1492,8634,9620
1493,2889,9717
1494,3628,9887
1495,8197,9918
1496,4954,9923
1497,7340,9955
1498,9454,9974
1499,5915,9977
