Analysis data for natural_merge algorithm on random data for n = 1000
# of comparisons: 9460, regression equation:  y = 1.0017 (x) ^ 1.3207 w/ correlation 100.0 %,execution time: 0.010000 s
# of exchanges: 8970, regression equation:  y = 1.0015 (x) ^ 1.3134 w/ correlation 100.0 %
count,presorted values,postsorted values
598,5175,6522
599,8898,6542
600,1611,6546
601,4819,6567
602,9529,6575
603,5294,6584
604,4877,6592
605,2109,6595
606,4508,6598
607,8887,6603
608,8074,6613
609,1556,6624
610,3636,6626
611,2243,6648
612,1212,6659
613,2629,6666
614,8594,6683
615,7415,6700
616,7237,6724
617,3059,6731
618,7934,6749
619,7996,6752
620,5048,6763
621,8382,6770
622,3376,6776
623,2065,6777
624,1500,6779
625,4385,6784
626,9933,6788
627,6874,6807
628,8806,6809
629,4848,6826
630,6731,6829
631,9400,6851
632,3516,6856
633,5110,6865
634,1328,6870
635,8607,6874
636,3954,6877
637,4876,6899
638,1716,6901
639,4656,6924
640,3190,6936
641,3340,6941
642,9587,6946
643,7984,6960
644,9528,6988
645,7153,7003
646,5963,7004
647,7005,7005
648,4077,7050
649,7272,7062
650,4922,7078
651,1263,7080
652,1402,7090
653,8374,7093
654,6666,7096
655,6201,7110
656,4807,7118
657,8478,7119
658,1513,7124
659,8482,7136
660,2858,7148
661,8473,7153
662,4300,7156
663,5722,7162
664,8971,7167
665,8185,7176
666,3114,7204
667,9035,7212
668,9281,7223
669,6262,7236
670,6960,7237
671,6807,7239
672,3551,7245
673,8199,7253
674,1137,7272
675,7574,7275
676,7827,7312
677,7212,7315
678,8210,7318
679,7555,7325
680,3345,7336
681,1583,7341
682,9992,7348
683,1916,7358
684,2020,7374
685,3272,7375
686,3208,7378
687,4168,7381
688,1402,7413
689,5111,7415
690,4744,7440
691,3358,7446
692,8823,7452
693,5825,7462
694,9669,7466
695,4928,7481
696,5090,7491
697,1756,7496
698,7628,7499
699,5405,7500
700,9364,7503
701,3546,7538
702,1680,7540
703,8923,7552
704,6776,7555
705,2246,7558
706,1549,7567
707,4279,7568
708,3581,7574
709,8525,7577
710,2675,7578
711,5423,7579
712,9275,7587
713,9958,7589
714,7633,7605
715,9295,7609
716,3735,7628
717,9213,7632
718,5117,7633
719,7655,7649
720,2502,7655
721,6988,7665
722,4483,7671
723,4328,7676
724,8147,7677
725,1031,7678
726,1182,7681
727,9348,7696
728,4605,7697
729,5425,7699
730,9231,7709
731,2653,7713
732,8180,7721
733,9862,7726
734,6140,7728
735,7245,7736
736,5798,7754
737,9159,7754
738,9116,7767
739,1209,7782
740,5718,7792
741,3910,7804
742,9590,7821
743,3727,7824
744,8030,7827
745,8678,7828
746,4745,7833
747,8352,7873
748,6603,7874
749,5956,7875
750,3631,7876
751,8494,7893
752,4210,7925
753,5682,7934
754,4306,7944
755,3521,7968
756,3258,7970
757,2312,7974
758,3667,7975
759,8137,7984
760,9969,7987
761,3686,7992
762,2650,7993
763,9387,7996
764,4887,7997
765,5493,8005
766,6135,8023
767,1378,8030
768,6020,8040
769,8950,8051
770,9375,8057
771,2358,8062
772,5195,8064
773,8255,8074
774,3271,8077
775,8131,8079
776,3398,8081
777,5556,8087
778,5497,8092
779,8910,8104
780,9665,8107
781,3146,8110
782,3888,8124
783,6330,8127
784,8814,8131
785,4465,8135
786,2630,8137
787,2449,8147
788,6648,8157
789,5179,8163
790,8746,8170
791,7162,8174
792,5369,8176
793,5693,8180
794,2742,8185
795,7609,8196
796,9828,8199
797,9555,8206
798,5744,8210
799,1243,8217
800,1247,8234
801,8157,8241
802,4282,8245
803,3876,8255
804,6777,8274
805,3316,8280
806,3463,8284
807,3837,8306
808,7413,8317
809,3306,8328
810,2116,8332
811,8826,8352
812,2081,8357
813,6485,8358
814,4215,8374
815,3270,8382
816,4342,8405
817,6763,8407
818,7275,8408
819,3966,8422
820,6164,8425
821,3291,8430
822,7728,8457
823,8245,8460
824,9103,8470
825,9022,8473
826,7496,8477
827,2281,8478
828,7167,8482
829,7709,8494
830,2015,8500
831,4529,8504
832,9537,8525
833,7050,8530
834,8630,8536
835,6466,8571
836,3504,8594
837,8680,8607
838,2280,8620
839,3466,8623
840,4614,8627
841,8317,8630
842,4264,8642
843,4945,8655
844,7096,8657
845,3994,8659
846,8662,8661
847,5845,8662
848,8357,8676
849,7348,8678
850,6522,8680
851,5634,8681
852,2311,8709
853,4742,8714
854,7681,8729
855,8163,8737
856,8571,8742
857,3314,8746
858,4058,8756
859,7876,8768
860,5519,8785
861,2183,8792
862,6865,8806
863,7804,8814
864,7874,8817
865,5447,8823
866,5047,8826
867,9851,8831
868,2519,8846
869,3274,8853
870,3098,8869
871,7754,8876
872,9447,8881
873,3931,8887
874,2398,8895
875,7223,8898
876,1582,8907
877,7080,8910
878,8087,8911
879,5675,8922
880,8963,8923
881,4092,8934
882,6349,8941
883,1568,8950
884,6683,8963
885,1124,8971
886,7893,8985
887,6187,8992
888,1379,8995
889,9276,9008
890,3142,9022
891,6626,9035
892,9663,9062
893,6924,9080
894,2156,9084
895,1480,9103
896,7378,9116
897,1870,9120
898,4716,9124
899,2483,9128
900,9384,9146
901,7078,9150
902,9655,9153
903,9084,9159
904,2306,9177
905,5358,9186
906,7767,9191
907,1761,9205
908,8306,9213
909,4806,9218
910,1995,9231
911,6385,9240
912,6086,9252
913,4616,9254
914,6592,9275
915,6149,9276
916,7587,9278
917,1176,9279
918,3609,9281
919,9738,9283
920,1361,9295
921,2651,9302
922,5238,9323
923,1635,9333
924,4435,9348
925,3375,9361
926,6178,9364
927,9548,9374
928,9398,9375
929,7239,9384
930,1553,9387
931,8425,9398
932,8408,9400
933,2758,9410
934,5921,9432
935,2223,9437
936,3395,9440
937,3896,9447
938,6062,9477
939,2635,9479
940,9128,9508
941,2062,9528
942,4949,9529
943,5036,9536
944,7792,9537
945,7821,9548
946,1576,9555
947,8831,9559
948,5066,9567
949,6372,9575
950,4879,9587
951,5136,9588
952,9177,9590
953,1334,9602
954,9479,9619
955,7552,9628
956,3141,9638
957,7873,9643
958,2276,9649
959,9333,9650
960,1753,9651
961,1320,9655
962,6542,9663
963,3873,9665
964,1548,9669
965,3902,9671
966,1895,9677
967,6870,9683
968,5373,9690
969,2577,9702
970,5633,9705
971,1605,9713
972,6598,9735
973,6103,1781
974,6156,7231
975,7236,8294
976,7558,8696
977,8768,9738
978,1425,9742
979,9588,9765
980,7318,9788
981,7540,9802
982,9008,9819
983,9683,9828
984,6215,9842
985,7440,9850
986,1290,9851
987,9735,9862
988,4188,9885
989,7754,9887
990,2920,9891
991,1800,9907
992,5848,9918
993,6877,9925
994,6028,9933
995,8729,9950
996,8696,9956
997,1781,9958
998,7231,9969
999,8294,9992
