Analysis data for 3-way_merge algorithm on random data for n = 2000
# of comparisons: 18349, regression equation:  y = 1.0016 (x) ^ 1.3002 w/ correlation 100.0 %,execution time: 0.020995 s
# of exchanges: 13113, regression equation:  y = 1.0009 (x) ^ 1.2531 w/ correlation 100.0 %
count,presorted values,postsorted values
251,1771,2128
252,4712,2132
253,3034,2142
254,3542,2145
255,2171,2152
256,7345,2153
257,5652,2154
258,3825,2158
259,9846,2160
260,9578,2161
261,1626,2163
262,9242,2168
263,2545,2171
264,8481,2186
265,7145,2189
266,2742,2192
267,6010,2200
268,5283,2201
269,5074,2205
270,9092,2207
271,5176,2210
272,5046,2211
273,3013,2211
274,6768,2212
275,5052,2213
276,7945,2213
277,4590,2215
278,5478,2221
279,1989,2225
280,5531,2226
281,7862,2227
282,6945,2233
283,1978,2234
284,3275,2249
285,2984,2251
286,8557,2253
287,7972,2265
288,2659,2269
289,1152,2277
290,9132,2284
291,5037,2288
292,9877,2307
293,9023,2311
294,3114,2318
295,7095,2329
296,9373,2350
297,7287,2355
298,4616,2356
299,4695,2358
300,6373,2372
301,7296,2373
302,4094,2375
303,5232,2377
304,9438,2379
305,4249,2383
306,4154,2386
307,7474,2388
308,8685,2390
309,5818,2393
310,1576,2394
311,4884,2403
312,5059,2409
313,2284,2410
314,1680,2429
315,5312,2431
316,9267,2448
317,1396,2452
318,3541,2457
319,2221,2459
320,1420,2459
321,7493,2463
322,3212,2472
323,6707,2476
324,2128,2484
325,2201,2489
326,7448,2490
327,5267,2495
328,1888,2498
329,5294,2499
330,3144,2500
331,6414,2503
332,7678,2505
333,6609,2507
334,2035,2524
335,6775,2528
336,7466,2533
337,3346,2536
338,2594,2542
339,4686,2545
340,3159,2555
341,6183,2557
342,4544,2559
343,9695,2560
344,3434,2572
345,5972,2573
346,8793,2579
347,6050,2580
348,3054,2581
349,8194,2586
350,6607,2594
351,1408,2596
352,5488,2601
353,4954,2610
354,6634,2616
355,8392,2619
356,9121,2625
357,7539,2631
358,6560,2643
359,4890,2647
360,9644,2648
361,4798,2648
362,1339,2649
363,5781,2652
364,8151,2655
365,2207,2655
366,3271,2658
367,3329,2659
368,1357,2667
369,4670,2670
370,6129,2671
371,6214,2673
372,4228,2680
373,7674,2681
374,1823,2683
375,2879,2692
376,6755,2694
377,1663,2695
378,4223,2701
379,9183,2714
380,5874,2715
381,2631,2718
382,8377,2726
383,4280,2729
384,1397,2735
385,4300,2740
386,1128,2742
387,9306,2743
388,9048,2745
389,3077,2757
390,9310,2764
391,5490,2780
392,5729,2792
393,6774,2804
394,5260,2810
395,5680,2812
396,1111,2813
397,9453,2818
398,4717,2820
399,2925,2833
400,7582,2836
401,8410,2839
402,1585,2840
403,2912,2849
404,3179,2859
405,3933,2861
406,7568,2865
407,5024,2869
408,2212,2869
409,9613,2871
410,6828,2879
411,4139,2880
412,4895,2881
413,7833,2906
414,9654,2909
415,8279,2912
416,7815,2922
417,5975,2923
418,9507,2925
419,4281,2927
420,4790,2929
421,9739,2935
422,6041,2938
423,7256,2941
424,3140,2957
425,2189,2963
426,9901,2965
427,1161,2969
428,9337,2971
429,1185,2984
430,3204,2984
431,1322,2997
432,8931,3005
433,9386,3013
434,9057,3019
435,1353,3034
436,2019,3035
437,4660,3039
438,1393,3040
439,9107,3041
440,8514,3054
441,7117,3056
442,7599,3060
443,8808,3064
444,7059,3067
445,9922,3070
446,5277,3076
447,9372,3077
448,8585,3082
449,7330,3086
450,5317,3091
451,1743,3094
452,5278,3095
453,4757,3096
454,5925,3100
455,9558,3102
456,4409,3107
457,2718,3114
458,3276,3116
459,8389,3126
460,9474,3128
461,7404,3129
462,9266,3136
463,1878,3140
464,9598,3143
465,6756,3144
466,2507,3145
467,9841,3148
468,9156,3150
469,1157,3155
470,2409,3156
471,7922,3159
472,4444,3163
473,3853,3165
474,7447,3166
475,4054,3168
476,9228,3169
477,7558,3171
478,4254,3172
479,3076,3173
480,3557,3176
481,5863,3177
482,7140,3179
483,2394,3182
484,9291,3186
485,4556,3197
486,6819,3200
487,4846,3203
488,5647,3204
489,3340,3212
490,2997,3212
491,9896,3227
492,8558,3228
493,3436,3232
494,2601,3234
495,4754,3235
496,9192,3240
497,9166,3253
498,3991,3255
499,6146,3262
500,9067,3268
501,7993,3271
502,7518,3275
503,3876,3276
504,8502,3279
505,3165,3283
506,8824,3284
507,2680,3286
508,1595,3288
509,7630,3293
510,6868,3294
511,5425,3299
512,7247,3304
513,8719,3310
514,3618,3327
515,4886,3329
516,5298,3336
517,7348,3340
518,6603,3346
519,3408,3348
520,6924,3350
521,5839,3351
522,4771,3371
523,7883,3375
524,7740,3389
525,5144,3408
526,7512,3410
527,6033,3415
528,2923,3416
529,3422,3418
530,1324,3420
531,9565,3422
532,5282,3431
533,8448,3433
534,4718,3434
535,6248,3435
536,6589,3436
537,4191,3437
538,6866,3442
539,4252,3445
540,3584,3450
541,8816,3454
542,7646,3456
543,6777,3459
544,8013,3461
545,8679,3467
546,4865,3473
547,4165,3485
548,8898,3488
549,8324,3491
550,8619,3492
551,7615,3493
552,8410,3522
553,4384,3523
554,6115,3527
555,5138,3529
556,7410,3537
557,7864,3541
558,1817,3542
559,4052,3548
560,4232,3550
561,1434,3551
562,1289,3552
563,2249,3554
564,4218,3557
565,9105,3560
566,3623,3574
567,8340,3576
568,1832,3578
569,2647,3584
570,3982,3599
571,1896,3601
572,5290,3611
573,3786,3613
574,2579,3614
575,8872,3616
576,4494,3617
577,8366,3618
578,1579,3620
579,8810,3623
580,4725,3624
581,4450,3625
582,8501,3629
583,7177,3631
584,7501,3635
585,3554,3645
586,3792,3646
587,1922,3647
588,4689,3649
589,9673,3650
590,9234,3663
591,7968,3669
592,4635,3671
593,2379,3672
594,1008,3677
595,1689,3682
596,6051,3684
597,2743,3688
598,4349,3690
599,4581,3692
600,6091,3693
601,2476,3695
602,5083,3704
603,1598,3707
604,3304,3707
605,5810,3711
606,2383,3712
607,4486,3715
608,2091,3733
609,5695,3734
610,4605,3750
611,7243,3776
612,1328,3780
613,8509,3781
614,8114,3783
615,5721,3786
616,1143,3791
617,2881,3792
618,1856,3793
619,8506,3799
620,7873,3811
621,6369,3820
622,2066,3825
623,8240,3825
624,7165,3830
625,1986,3831
626,7914,3837
627,6406,3842
628,3695,3843
629,6440,3845
630,2457,3846
631,2499,3848
632,6097,3853
633,3960,3861
634,9018,3876
635,5716,3877
636,9117,3882
637,8239,3887
638,5053,3893
639,5752,3898
640,1658,3908
641,4969,3914
642,5601,3922
643,3972,3928
644,6675,3933
645,2957,3949
646,4184,3950
647,4198,3951
648,3692,3960
649,5390,3964
650,4741,3966
651,9618,3972
652,4478,3975
653,2859,3976
654,3601,3982
655,8628,3990
656,3671,3991
657,7970,4000
658,2225,4002
659,3348,4007
660,1410,4013
661,4967,4019
662,7564,4023
663,3950,4033
664,2459,4034
665,3145,4039
666,5878,4041
667,8837,4045
668,7326,4046
669,5325,4047
670,1657,4052
671,2524,4053
672,9982,4054
673,6093,4055
674,9745,4056
675,2764,4057
676,7088,4062
677,2922,4094
678,1510,4098
679,1601,4099
680,4763,4110
681,5102,4115
682,9804,4124
683,7485,4130
684,1076,4133
685,8911,4136
686,7672,4136
687,8123,4139
688,7037,4141
689,6005,4142
690,6094,4146
691,6961,4154
692,1440,4165
693,4882,4173
694,3578,4184
695,1695,4185
696,4034,4191
697,7303,4198
698,3456,4210
699,3976,4212
700,7971,4217
701,9517,4218
702,3284,4223
703,6635,4226
704,4607,4228
705,4368,4228
706,6661,4230
707,6842,4232
708,6289,4235
709,3182,4236
710,2861,4239
711,7370,4246
712,1441,4249
713,3279,4251
714,1769,4252
715,5613,4254
716,8050,4255
717,9534,4262
718,3704,4266
719,3523,4279
720,4047,4280
721,5978,4281
722,9898,4287
723,1376,4288
724,4041,4289
725,7726,4297
726,4053,4300
727,3418,4306
728,6858,4308
729,7557,4317
730,8168,4331
731,1437,4333
732,4046,4335
733,1244,4345
734,9273,4349
735,2643,4350
736,1693,4351
737,1592,4353
738,1472,4357
739,9736,4359
740,9757,4360
741,6392,4364
742,6255,4368
743,3877,4370
744,6267,4371
745,1205,4379
746,4530,4384
747,7373,4385
748,6191,4409
749,8754,4415
750,5349,4418
751,7276,4442
752,1300,4444
753,3336,4446
754,2542,4450
755,2017,4455
756,5356,4458
757,7852,4459
758,3212,4460
759,4185,4466
760,9755,4477
761,8330,4478
762,3629,4483
763,3350,4486
764,6081,4494
765,5922,4498
766,8608,4505
767,8904,4508
768,1957,4509
769,7521,4517
770,9016,4519
771,6143,4524
772,1206,4530
773,7016,4538
774,4228,4540
775,1448,4544
776,5796,4556
777,5401,4558
778,2213,4560
779,7754,4563
780,3837,4564
781,9125,4567
782,5342,4578
783,8315,4581
784,3688,4586
785,7471,4587
786,3537,4590
787,4564,4594
788,5491,4595
789,5756,4601
790,2372,4605
791,9324,4607
792,4934,4608
793,2253,4614
794,4226,4616
795,1398,4620
796,7225,4626
797,1604,4635
798,1445,4636
799,9886,4642
800,1085,4651
801,5897,4653
802,4385,4656
803,4699,4660
804,2865,4662
805,5289,4670
806,5728,4678
807,8708,4681
808,3467,4685
809,4002,4686
810,9615,4689
811,3150,4690
812,3294,4691
813,9820,4695
814,5064,4699
815,6074,4712
816,9157,4714
817,3613,4717
818,8661,4718
819,9322,4721
820,5388,4725
821,8590,4729
822,5913,4733
823,4297,4735
824,9265,4741
825,8942,4752
826,9553,4754
827,4595,4756
828,2027,4757
829,7151,4761
830,1571,4762
831,1137,4763
832,6034,4770
833,7043,4771
834,5617,4776
835,8877,4778
836,6275,4785
837,1659,4790
838,1730,4798
839,9893,4814
840,7394,4815
841,8599,4818
842,9850,4823
843,7482,4837
844,9700,4846
845,2935,4855
846,2356,4864
847,4815,4865
848,1983,4869
849,8798,4877
850,7631,4882
851,9499,4884
852,2780,4885
853,5701,4886
854,6820,4890
855,2484,4894
856,6049,4895
857,5244,4902
858,2030,4903
859,8285,4904
860,1641,4906
861,5632,4910
862,3019,4915
863,5954,4918
864,7812,4932
865,1549,4934
866,7826,4937
867,9742,4942
868,3574,4945
869,7428,4954
870,7432,4960
871,2938,4963
872,2528,4964
873,5171,4967
874,7789,4969
875,7882,4971
876,8684,4978
877,7881,4984
878,7191,4985
879,5886,4992
880,8322,4994
881,3283,5014
882,7898,5024
883,7683,5037
884,4000,5043
885,2909,5046
886,8112,5048
887,2833,5050
888,5792,5051
889,1638,5052
890,1331,5053
891,5332,5058
892,2071,5059
893,3235,5060
894,7890,5064
895,2040,5065
896,8962,5070
897,3415,5074
898,6423,5083
899,9584,5097
900,3964,5099
901,5336,5100
902,6326,5102
903,4601,5107
904,8273,5111
905,4932,5112
906,3169,5121
907,6137,5127
908,3599,5132
909,5386,5138
910,4173,5139
911,1456,5144
912,4735,5145
913,1654,5146
914,2152,5163
915,4442,5171
916,6171,5176
917,8233,5184
918,3552,5186
919,4371,5200
920,6696,5205
921,4942,5211
922,3733,5229
923,2127,5232
924,8437,5239
925,4317,5244
926,1535,5260
927,5634,5264
928,5070,5267
929,2329,5277
930,4306,5278
931,3005,5282
932,8199,5283
933,1690,5284
934,1747,5288
935,6761,5289
936,2029,5290
937,4651,5292
938,7804,5294
939,9828,5295
940,1561,5298
941,6608,5309
942,3914,5310
943,7405,5312
944,8856,5315
945,1570,5317
946,6890,5325
947,6853,5329
948,9662,5332
949,7422,5333
950,1417,5334
951,1327,5336
952,5641,5342
953,4239,5346
954,4864,5349
955,2555,5350
956,9522,5355
957,2119,5356
958,6985,5368
959,2160,5369
960,4331,5372
961,4477,5382
962,1216,5386
963,6210,5388
964,4918,5390
965,4217,5394
966,7597,5399
967,9894,5401
968,5239,5406
969,5953,5412
970,5058,5415
971,2655,5416
972,9704,5418
973,8148,5425
974,2410,5428
975,7101,5430
976,8831,5442
977,1240,5454
978,5888,5467
979,9169,5469
980,6218,5471
981,9614,5474
982,1818,5478
983,1404,5480
984,9281,5482
985,1709,5488
986,9034,5490
987,6880,5491
988,6861,5494
989,1459,5499
990,7437,5500
991,4357,5512
992,5399,5515
993,6856,5518
994,9611,5519
995,6337,5525
996,5284,5531
997,2804,5535
998,8002,5541
999,6086,5543
1000,9477,5545
1001,6857,5561
1002,9295,5562
1003,1915,5563
1004,1585,5573
1005,7182,5582
1006,4498,5596
1007,4236,5601
1008,7442,5613
1009,3898,5617
1010,8920,5621
1011,4814,5625
1012,4146,5630
1013,1820,5632
1014,7460,5634
1015,6740,5637
1016,2003,5641
1017,4287,5643
1018,9127,5647
1019,2818,5652
1020,7907,5659
1021,2233,5661
1022,1361,5663
1023,8998,5666
1024,7814,5670
1025,2251,5676
1026,7451,5680
1027,1921,5686
1028,6021,5688
1029,2963,5690
1030,7667,5695
1031,1146,5698
1032,2648,5701
1033,1304,5716
1034,6453,5720
1035,5471,5721
1036,3060,5723
1037,4776,5724
1038,5914,5728
1039,2311,5729
1040,1468,5752
1041,3527,5755
1042,8287,5756
1043,9375,5760
1044,6987,5766
1045,4255,5772
1046,6837,5773
1047,1119,5781
1048,4906,5792
1049,1166,5796
1050,1933,5803
1051,8051,5806
1052,7439,5807
1053,3410,5810
1054,2536,5810
1055,4761,5813
1056,2655,5816
1057,6068,5818
1058,2077,5822
1059,3155,5832
1060,5838,5838
1061,6912,5839
1062,3734,5846
1063,9913,5847
1064,7333,5850
1065,1778,5854
1066,7158,5856
1067,6194,5859
1068,6588,5860
1069,1077,5862
1070,5368,5863
1071,9650,5867
1072,3442,5871
1073,7755,5873
1074,8682,5874
1075,6901,5878
1076,7592,5886
1077,8449,5887
1078,4517,5888
1079,4098,5895
1080,1378,5897
1081,1080,5903
1082,3491,5903
1083,9087,5913
1084,2572,5914
1085,1180,5918
1086,5334,5921
1087,8128,5922
1088,1924,5925
1089,8332,5927
1090,7647,5938
1091,9947,5945
1092,6284,5949
1093,2234,5949
1094,3845,5950
1095,8226,5953
1096,8101,5954
1097,3492,5955
1098,3611,5959
1099,1367,5961
1100,1861,5972
1101,3253,5975
1102,7547,5978
1103,7143,5992
1104,9196,5996
1105,8235,5998
1106,5961,6001
1107,2670,6003
1108,2745,6005
1109,4466,6010
1110,3262,6021
1111,6973,6026
1112,9388,6033
1113,7491,6034
1114,6100,6041
1115,3173,6049
1116,6637,6050
1117,2158,6051
1118,2393,6068
1119,3100,6069
1120,4013,6070
1121,4540,6074
1122,4136,6081
1123,6738,6084
1124,1011,6086
1125,5637,6090
1126,5288,6091
1127,6444,6093
1128,8064,6093
1129,2145,6094
1130,3126,6097
1131,1672,6100
1132,4279,6107
1133,4681,6115
1134,8079,6124
1135,4729,6129
1136,5112,6137
1137,2839,6140
1138,2906,6143
1139,5955,6146
1140,9197,6149
1141,1862,6154
1142,3684,6156
1143,2559,6157
1144,6888,6165
1145,7791,6167
1146,9601,6171
1147,8570,6175
1148,3707,6183
1149,3148,6188
1150,7108,6191
1151,9397,6194
1152,2350,6198
1153,3624,6210
1154,5895,6214
1155,5394,6215
1156,4560,6218
1157,2277,6221
1158,6254,6226
1159,2969,6232
1160,8094,6248
1161,9418,6254
1162,6621,6255
1163,2984,6264
1164,6702,6267
1165,7709,6273
1166,5676,6274
1167,5643,6275
1168,6685,6284
1169,2452,6289
1170,6691,6289
1171,7715,6299
1172,4837,6310
1173,9952,6325
1174,8362,6326
1175,5859,6336
1176,7698,6337
1177,3035,6338
1178,8183,6339
1179,8870,6344
1180,5406,6357
1181,5724,6369
1182,9847,6373
1183,4335,6380
1184,1866,6389
1185,8693,6390
1186,8095,6392
1187,5755,6400
1188,2448,6403
1189,5949,6406
1190,9188,6413
1191,7920,6414
1192,7777,6420
1193,3039,6423
1194,7124,6440
1195,1488,6441
1196,5563,6443
1197,4690,6444
1198,3268,6453
1199,6891,6463
1200,8613,6469
1201,4057,6472
1202,8721,6479
1203,8548,6481
1204,1113,6493
1205,2459,6500
1206,3156,6503
1207,7863,6504
1208,4538,6515
1209,5515,6537
1210,5582,6548
1211,6962,6557
1212,6841,6560
1213,9832,6566
1214,6338,6569
1215,2729,6578
1216,4762,6583
1217,6763,6587
1218,2658,6588
1219,6881,6589
1220,8467,6590
1221,6403,6592
1222,8978,6594
1223,4333,6603
1224,8592,6607
1225,2205,6608
1226,6976,6609
1227,4360,6610
1228,2625,6613
1229,8173,6614
1230,4636,6621
1231,8915,6623
1232,7106,6624
1233,1597,6631
1234,6026,6634
1235,8777,6635
1236,1349,6637
1237,5097,6650
1238,1154,6654
1239,7281,6661
1240,6198,6662
1241,7334,6674
1242,9698,6675
1243,2161,6677
1244,2142,6679
1245,1755,6682
1246,4519,6685
1247,4945,6688
1248,7981,6691
1249,3799,6696
1250,8620,6699
1251,7864,6702
1252,1749,6703
1253,9328,6707
1254,3166,6708
1255,1284,6709
1256,3712,6715
1257,7915,6738
1258,1414,6740
1259,2586,6747
1260,9574,6755
1261,2388,6755
1262,5048,6756
1263,9342,6761
1264,7395,6763
1265,8100,6766
1266,3293,6768
1267,9160,6774
1268,1441,6775
1269,9535,6776
1270,2927,6777
1271,3617,6778
1272,7403,6782
1273,8270,6782
1274,8492,6783
1275,2098,6786
1276,7982,6788
1277,6504,6798
1278,9379,6809
1279,8132,6819
1280,6682,6820
1281,4721,6828
1282,3848,6831
1283,6093,6835
1284,9543,6837
1285,8041,6841
1286,2849,6842
1287,8654,6843
1288,5043,6853
1289,3082,6856
1290,7082,6857
1291,7002,6858
1292,6469,6861
1293,5416,6866
1294,4141,6868
1295,4567,6870
1296,4007,6880
1297,6274,6881
1298,6889,6884
1299,3070,6888
1300,2200,6889
1301,3990,6890
1302,1126,6891
1303,6831,6897
1304,6783,6901
1305,9771,6905
1306,9187,6911
1307,5670,6912
1308,3172,6920
1309,5229,6924
1310,8518,6945
1311,8714,6947
1312,9701,6961
1313,8845,6962
1314,9396,6963
1315,6699,6973
1316,9889,6976
1317,2095,6978
1318,5519,6980
1319,2226,6985
1320,4251,6987
1321,7635,7001
1322,7388,7002
1323,7352,7008
1324,9605,7016
1325,8069,7021
1326,2163,7033
1327,8806,7037
1328,5690,7041
1329,1186,7043
1330,2649,7049
1331,6911,7051
1332,6167,7059
1333,7364,7064
1334,4587,7065
1335,9236,7082
1336,9435,7088
1337,1843,7093
1338,2377,7095
1339,2560,7101
1340,9985,7103
1341,2840,7105
1342,6755,7106
1343,6631,7108
1344,3887,7112
1345,5518,7115
1346,5867,7116
1347,5927,7117
1348,5723,7120
1349,7103,7124
1350,1917,7140
1351,8720,7143
1352,4212,7145
1353,7146,7146
1354,2820,7151
1355,3107,7157
1356,7093,7158
1357,3493,7165
1358,8432,7177
1359,1155,7182
1360,6843,7189
1361,3136,7191
1362,6786,7197
1363,5525,7201
1364,9509,7225
1365,5500,7243
1366,1675,7247
1367,2557,7253
1368,7051,7254
1369,2652,7256
1370,3143,7262
1371,1160,7272
1372,3616,7273
1373,9719,7276
1374,4246,7281
1375,9120,7287
1376,8572,7296
1377,9069,7301
1378,5873,7303
1379,3966,7314
1380,5822,7322
1381,6747,7326
1382,2812,7328
1383,3351,7330
1384,5562,7333
1385,9451,7334
1386,8060,7340
1387,3663,7344
1388,1829,7345
1389,2813,7348
1390,6124,7352
1391,4937,7364
1392,6884,7365
1393,1121,7370
1394,6515,7373
1395,3949,7384
1396,3811,7388
1397,8546,7394
1398,3286,7395
1399,3171,7401
1400,8487,7403
1401,9776,7404
1402,4142,7405
1403,5938,7410
1404,7591,7422
1405,5903,7423
1406,7262,7424
1407,8607,7428
1408,8452,7432
1409,7008,7437
1410,4235,7439
1411,6357,7442
1412,9060,7447
1413,3831,7448
1414,6149,7449
1415,7832,7451
1416,8745,7454
1417,2403,7456
1418,9272,7460
1419,5050,7464
1420,2001,7466
1421,6688,7471
1422,2084,7471
1423,7033,7474
1424,4459,7482
1425,1291,7483
1426,5992,7485
1427,2971,7491
1428,9966,7492
1429,6782,7493
1430,2714,7494
1431,7695,7501
1432,9400,7504
1433,2929,7508
1434,4678,7512
1435,9827,7513
1436,3780,7516
1437,4818,7518
1438,5998,7521
1439,6090,7523
1440,2965,7535
1441,3086,7539
1442,9734,7544
1443,9064,7547
1444,6389,7557
1445,4894,7558
1446,7273,7559
1447,9314,7563
1448,7483,7564
1449,6788,7565
1450,8278,7566
1451,6069,7568
1452,6569,7573
1453,6782,7582
1454,1558,7591
1455,4458,7592
1456,7513,7595
1457,4656,7597
1458,4626,7599
1459,6503,7606
1460,3431,7612
1461,9063,7615
1462,1181,7626
1463,3116,7630
1464,3529,7631
1465,9502,7635
1466,7979,7636
1467,9251,7638
1468,9114,7646
1469,5535,7646
1470,8006,7647
1471,5186,7667
1472,2028,7668
1473,5903,7672
1474,9884,7674
1475,8677,7678
1476,9150,7683
1477,7544,7695
1478,5355,7698
1479,7857,7709
1480,4455,7713
1481,1803,7715
1482,5573,7717
1483,4756,7725
1484,2836,7726
1485,2610,7734
1486,9567,7740
1487,7423,7748
1488,2227,7750
1489,2429,7754
1490,5315,7755
1491,4460,7771
1492,9164,7777
1493,4752,7789
1494,3102,7791
1495,9433,7804
1496,1998,7812
1497,3371,7814
1498,9595,7815
1499,3197,7826
1500,6674,7832
1501,1211,7833
1502,4266,7836
1503,3228,7839
1504,4915,7851
1505,9488,7852
1506,6980,7854
1507,7668,7857
1508,2269,7859
1509,7573,7862
1510,7116,7863
1511,1988,7864
1512,1993,7864
1513,4351,7873
1514,3635,7881
1515,7254,7882
1516,8104,7883
1517,7494,7890
1518,7523,7896
1519,9146,7897
1520,3129,7898
1521,9965,7901
1522,1760,7907
1523,8344,7910
1524,5428,7911
1525,8826,7914
1526,5847,7915
1527,9511,7918
1528,2695,7920
1529,3631,7921
1530,4903,7922
1531,1999,7925
1532,4586,7945
1533,8944,7947
1534,5766,7956
1535,1127,7957
1536,5415,7964
1537,2034,7968
1538,7041,7969
1539,3433,7970
1540,5369,7971
1541,3825,7972
1542,1435,7975
1543,8424,7979
1544,8586,7981
1545,6610,7982
1546,2701,7988
1547,5860,7993
1548,3488,7995
1549,3461,8002
1550,9907,8006
1551,6154,8012
1552,8437,8013
1553,6289,8019
1554,8655,8021
1555,2671,8028
1556,6835,8038
1557,9039,8041
1558,6390,8050
1559,5295,8051
1560,6500,8060
1561,5430,8064
1562,6963,8067
1563,2489,8069
1564,3882,8079
1565,3064,8080
1566,3647,8082
1567,2215,8094
1568,1744,8095
1569,9976,8100
1570,9381,8101
1571,8531,8104
1572,2667,8105
1573,5945,8112
1574,6232,8114
1575,5698,8123
1576,6703,8128
1577,6441,8129
1578,4620,8131
1579,9037,8132
1580,6380,8137
1581,1066,8144
1582,7646,8148
1583,5686,8151
1584,6413,8152
1585,6587,8168
1586,7947,8173
1587,4563,8183
1588,9667,8186
1589,4379,8194
1590,9497,8199
1591,8208,8205
1592,7120,8208
1593,8209,8209
1594,7636,8226
1595,6443,8233
1596,8968,8234
1597,7322,8235
1598,8342,8239
1599,9323,8240
1600,1250,8263
1601,5832,8268
1602,9920,8270
1603,1368,8273
1604,8131,8275
1605,5625,8278
1606,3620,8279
1607,1171,8285
1608,7449,8287
1609,3299,8299
1610,9246,8315
1611,9036,8322
1612,4056,8324
1613,1023,8330
1614,7975,8332
1615,3459,8340
1616,5949,8342
1617,3843,8344
1618,7401,8355
1619,9119,8361
1620,5545,8362
1621,7925,8366
1622,2694,8367
1623,5659,8371
1624,7253,8377
1625,1303,8385
1626,3375,8389
1627,1049,8392
1628,3168,8410
1629,4885,8410
1630,4033,8416
1631,9896,8424
